Country,Subject Descriptor,Subject Notes,Units,2010,2011,2012,2013,2014,2015,2016,2017
Bangladesh,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.285,10.629,9.592,6.808,6.123,5.426,4.625,4.893
Barbados,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.554,9.478,6.030,5.279,4.272,4.231,4.333,4.498
Belarus,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.927,108.686,38.432,27.488,20.000,13.000,8.000,6.000
Belgium,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.380,3.208,1.972,1.774,1.818,1.752,1.880,1.949
Belize,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.000,3.809,2.500,2.500,2.500,2.500,2.500,2.500
Benin,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.020,1.806,7.227,3.500,3.437,3.300,3.200,2.800
Bhutan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.099,6.814,8.549,6.284,5.320,5.320,5.320,5.497
Bolivia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.182,6.904,5.033,4.355,4.157,3.908,4.033,4.033
Bosnia and Herzegovina,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.076,2.732,2.200,2.100,2.200,2.400,2.400,2.400
Botswana,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.410,9.175,6.743,6.643,6.343,6.143,6.043,6.043
Brazil,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.909,6.503,4.958,5.019,4.500,4.500,4.500,4.500
Brunei Darussalam,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.861,1.803,1.617,1.419,1.365,1.338,1.331,1.338
Bulgaria,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.446,2.046,2.140,2.500,3.000,3.000,3.000,3.000
Burkina Faso,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.261,5.090,2.500,2.000,2.000,2.000,2.000,2.000
Burundi,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.090,14.892,10.266,8.398,6.100,6.323,5.125,5.515
Cambodia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.143,4.908,5.452,4.594,3.970,3.042,3.042,3.000
Cameroon,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.569,2.732,3.000,3.000,2.500,2.500,2.500,2.500
Canada,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.228,2.661,1.974,2.037,2.012,2.012,2.000,2.000
Cape Verde,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.426,3.581,2.297,2.251,1.991,1.991,1.991,2.000
Central African Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.261,1.305,1.766,2.009,2.011,2.431,1.602,2.029
Chad,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-2.161,10.777,5.500,3.000,3.000,3.000,3.000,3.000
Chile,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.972,4.440,3.171,3.000,3.000,3.000,3.000,3.000
China,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.600,4.100,3.500,2.500,3.000,3.000,3.000,3.000
Colombia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.173,3.729,3.121,3.098,3.006,3.006,3.006,3.006
Comoros,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.586,6.996,4.263,1.994,2.152,2.445,2.654,4.129
Democratic Republic of Congo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.838,15.434,9.900,9.000,8.500,8.000,7.500,7.000
Republic of Congo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.369,3.000,2.961,2.522,2.667,2.572,2.572,2.572
Costa Rica,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.828,4.731,6.500,5.500,4.500,4.000,4.000,4.000
Côte d'Ivoire,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.104,1.900,1.500,2.500,2.500,2.500,2.500,2.500
Croatia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.915,2.050,2.500,2.700,2.800,3.000,3.000,3.000
Cyprus,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.947,4.155,2.157,2.205,2.028,2.009,2.019,2.020
Czech Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.303,2.424,3.200,1.800,2.000,2.000,2.000,2.000
Denmark,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.902,2.498,2.678,2.400,2.000,1.900,1.800,2.800
Djibouti,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.798,7.620,1.964,1.274,2.314,2.281,2.342,2.390
Dominica,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.436,4.048,2.010,2.321,1.907,1.914,2.099,0.018
Dominican Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.238,7.760,6.000,5.000,4.500,4.000,4.000,4.000
Ecuador,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.320,5.411,5.726,4.469,3.329,3.000,3.000,3.000
Egypt,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.704,11.783,10.815,12.720,10.250,9.000,7.500,6.500
El Salvador,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.130,5.052,4.000,2.800,2.800,2.800,2.800,2.800
Equatorial Guinea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.463,7.250,6.962,7.016,7.036,6.909,6.866,6.888
Eritrea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,14.198,12.256,12.256,12.256,12.256,12.256,12.256,12.256
Estonia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.416,4.135,3.542,2.600,2.800,2.800,2.800,2.800
Ethiopia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.301,38.106,25.404,15.486,11.000,10.000,9.000,9.000
Fiji,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.884,7.000,4.800,4.500,4.000,3.500,3.500,3.500
Finland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.769,2.606,2.822,2.182,2.000,2.000,2.000,2.000
France,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.736,2.293,1.952,1.630,1.848,1.904,1.949,2.015
Gabon,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.687,2.302,2.300,2.600,2.800,3.000,3.000,3.000
The Gambia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.789,4.382,5.000,6.000,5.000,5.000,5.000,5.000
Georgia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,11.241,2.041,5.000,6.000,6.000,6.000,6.000,6.000
Germany,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.852,2.273,1.909,1.750,1.900,2.000,2.000,2.000
Ghana,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.579,8.579,9.751,9.010,8.510,8.010,7.510,7.010
Greece,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.067,2.200,0.800,-0.023,0.608,1.059,1.241,1.510
Grenada,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.215,3.516,2.400,2.200,2.000,2.000,2.000,2.000
Guatemala,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.396,6.200,4.993,4.500,4.200,4.000,4.000,4.000
Guinea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,20.803,20.500,12.000,8.731,6.168,5.915,5.915,5.915
Guinea-Bissau,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.703,3.350,2.100,1.700,2.000,2.000,2.000,2.000
Guyana,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.450,6.159,4.907,6.168,5.221,5.851,5.347,5.347
Haiti,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.651,10.375,8.049,4.879,4.469,3.908,3.660,3.165
Honduras,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.485,5.605,6.300,6.236,6.139,6.000,6.000,6.041
Hong Kong SAR,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.900,5.734,3.800,3.000,3.000,3.000,3.000,3.000
Hungary,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.650,4.100,5.000,3.200,3.000,3.000,3.000,3.000
Iceland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.397,5.547,4.142,2.887,2.403,2.533,2.492,2.505
India,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.467,6.630,8.549,6.284,5.320,4.461,4.032,4.033
Indonesia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.955,3.787,7.465,5.154,4.715,4.513,4.152,3.992
Islamic Republic of Iran,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,19.900,19.600,18.000,18.200,15.500,15.700,15.700,15.700
Iraq,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.312,6.000,7.000,6.000,4.500,4.000,4.000,4.000
Ireland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.189,1.902,1.473,1.322,1.511,1.710,1.812,1.832
Israel,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.621,2.161,2.289,2.047,2.047,2.047,2.047,2.047
Italy,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.093,3.654,1.818,0.845,1.200,1.300,1.400,1.500
Jamaica,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,11.773,6.008,6.922,6.498,6.416,6.416,6.416,6.416
Japan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.400,-0.201,0.152,0.079,0.441,0.561,0.782,0.984
Jordan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.107,3.259,4.931,5.412,5.292,4.822,4.406,4.411
Kazakhstan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.800,7.400,6.385,6.803,6.379,6.273,5.957,5.957
Kenya,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.509,18.560,7.026,7.000,5.000,5.000,5.000,5.000
Kiribati,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-1.379,2.800,2.500,2.000,2.500,2.500,2.500,2.500
Korea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.034,4.158,3.200,3.000,3.000,3.000,3.000,3.000
Kosovo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.577,3.550,1.002,1.886,0.951,1.740,0.796,1.653
Kuwait,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.009,4.747,3.541,4.012,3.983,3.990,4.055,4.084
Kyrgyz Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,18.932,5.708,8.001,7.532,7.135,6.024,6.001,5.986
Lao People's Democratic Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.763,9.738,6.035,4.836,4.626,4.249,4.125,3.488
Latvia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.398,3.879,1.967,2.356,2.222,2.324,2.222,1.967
Lebanon,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.083,3.067,4.500,2.000,2.000,2.000,2.000,2.000
Lesotho,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.561,6.440,2.899,4.139,5.088,4.178,5.081,4.330
Liberia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.618,11.449,3.277,3.416,5.000,5.000,5.000,5.000
Libya,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.458,14.134,1.908,-2.316,5.000,5.001,5.001,5.002
Lithuania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.629,3.471,3.285,2.271,2.430,2.368,2.229,2.229
Luxembourg,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.776,3.179,1.923,1.423,1.507,1.521,1.526,1.525
Former Yugoslav Republic of Macedonia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.956,2.800,2.000,2.000,2.000,2.000,2.000,2.000
Madagascar,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.178,10.500,9.000,8.500,8.000,7.000,6.000,5.000
Malawi,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.270,9.748,12.075,12.001,11.594,11.458,10.928,9.985
Malaysia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.119,3.200,2.700,2.500,2.500,2.500,2.500,2.500
Maldives,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.090,15.000,8.000,8.000,7.500,7.000,3.038,3.038
Mali,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.944,5.294,5.978,3.442,3.924,4.172,4.291,4.352
Malta,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.041,1.313,1.835,2.553,2.100,2.000,2.100,2.200
Mauritania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.121,5.500,6.000,6.254,5.854,5.500,5.140,5.140
Mauritius,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.121,4.867,5.200,5.600,4.400,4.400,4.400,4.400
Mexico,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.402,3.819,3.643,3.146,2.998,2.998,3.000,3.000
Moldova,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.081,7.779,5.000,5.000,5.000,5.000,5.000,5.000
Mongolia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,14.292,11.100,14.200,10.810,8.500,7.917,7.333,6.750
Montenegro,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.659,2.757,1.656,1.318,1.320,1.319,1.319,1.319
Morocco,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.164,0.921,2.000,2.500,2.500,2.500,2.500,2.600
Mozambique,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,16.618,5.460,5.600,5.610,5.595,5.616,5.616,5.616
Myanmar,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.878,5.043,5.404,5.284,5.284,5.284,5.284,5.284
Namibia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.088,7.200,6.160,5.700,5.200,4.500,4.500,4.500
Nepal,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.968,9.682,7.243,6.909,6.612,6.062,5.536,5.536
Netherlands,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.843,2.158,1.800,1.830,1.900,1.850,1.800,1.800
New Zealand,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.026,1.847,2.623,2.523,2.371,2.218,2.015,2.015
Nicaragua,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.230,7.994,7.513,7.314,6.995,6.942,6.931,6.931
Niger,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.666,1.442,4.500,2.000,2.000,2.000,2.000,2.000
Nigeria,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,11.742,10.333,11.000,9.500,7.000,7.000,7.000,7.000
Norway,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.758,0.153,1.700,2.200,2.500,2.500,2.500,2.500
Oman,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.192,3.292,3.086,3.034,2.993,2.894,2.943,2.743
Pakistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,11.762,13.313,11.000,11.500,12.000,13.000,14.000,14.000
Panama,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.907,6.313,6.200,5.500,4.500,4.000,4.000,4.000
Papua New Guinea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.226,6.900,6.798,6.697,6.598,6.500,6.500,6.500
Paraguay,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.215,4.940,5.000,5.000,5.000,4.600,4.300,4.000
Peru,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.076,4.738,2.599,2.300,2.000,2.000,2.000,2.000
Philippines,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.638,4.163,4.184,4.000,4.000,4.000,4.000,4.000
Poland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.100,4.600,3.200,2.500,2.500,2.500,2.500,2.500
Portugal,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.161,3.790,2.650,1.300,1.545,1.465,1.465,1.465
Qatar,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.402,2.000,4.009,4.047,4.000,5.000,5.000,5.000
Romania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.000,3.100,3.569,3.036,3.000,3.000,3.000,3.000
Russia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.780,6.100,6.200,6.500,6.500,6.500,6.500,6.500
Rwanda,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.227,8.373,7.500,6.000,5.000,5.000,5.000,5.000
Samoa,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.296,2.868,5.500,4.000,4.000,4.000,4.000,4.000
São Tomé and Príncipe,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,12.890,11.939,6.000,4.000,3.000,3.000,3.000,3.000
Saudi Arabia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.431,5.303,4.750,4.221,4.051,3.996,3.978,3.973
Senegal,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.290,2.747,2.813,2.141,2.143,2.145,2.075,2.077
Serbia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.290,7.000,4.533,4.000,4.000,4.000,4.000,3.500
Seychelles,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.405,5.512,4.972,3.144,3.144,3.144,3.144,3.144
Sierra Leone,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,18.397,16.911,11.000,7.500,7.000,5.500,5.400,5.400
Singapore,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.967,5.536,2.473,2.192,2.352,1.976,1.976,1.750
Slovak Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.339,4.652,2.826,2.090,2.800,2.800,2.800,2.800
Slovenia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.857,2.061,2.256,1.881,2.000,2.100,2.100,2.100
Solomon Islands,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.804,7.066,5.196,4.559,4.567,4.754,4.549,4.764
South Africa,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.486,6.087,5.500,5.300,4.900,4.800,4.700,4.700
Spain,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.861,2.356,1.689,1.489,1.488,1.499,1.510,1.510
Sri Lanka,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.821,4.891,9.061,7.000,6.000,6.000,6.000,6.000
St. Kitts and Nevis,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.045,1.248,2.088,2.500,2.500,2.500,2.500,2.500
St. Lucia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.217,4.784,1.975,2.582,2.539,2.374,2.591,1.980
St. Vincent and the Grenadines,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.860,4.738,0.723,2.554,2.503,2.503,2.503,2.503
Sudan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,15.352,18.884,28.191,25.852,20.299,15.901,13.056,11.587
Suriname,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.341,15.296,7.538,3.970,3.970,3.970,3.970,3.970
Swaziland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.500,7.766,5.063,8.967,3.958,6.176,4.313,4.700
Sweden,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.101,0.445,3.100,2.000,2.000,2.000,2.000,2.000
Switzerland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.686,0.228,-0.500,0.500,1.000,1.000,1.000,1.000
Syrian Arab Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.321,,,,,,,
Taiwan Province of China,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.625,-3.455,1.300,1.800,2.000,2.000,2.000,2.000
Tajikistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.804,9.348,8.961,7.337,6.953,6.953,6.953,6.953
Tanzania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.229,10.912,15.574,7.936,5.433,5.451,5.451,5.451
Thailand,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.046,3.535,5.535,1.629,4.365,1.684,4.301,1.711
Democratic Republic of Timor-Leste,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.204,17.400,9.500,8.000,8.000,8.000,8.000,8.000
Togo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.950,1.465,0.955,6.138,-2.037,7.602,-0.666,4.656
Tonga,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.329,5.374,4.522,6.000,6.000,6.000,6.000,6.000
Trinidad and Tobago,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,13.405,5.272,4.000,4.000,4.000,4.000,4.000,4.000
