Country,Subject Descriptor,Subject Notes,Units,2012,2013,2014,2015,2016,2017,2018,2019
Brazil,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.839,5.911,6.246,5.957,5.277,4.74,4.568,4.542
Brunei Darussalam,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0,0.1,0.4,0.52,0.54,0.56,0.6,0.6
Bulgaria,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.765,-0.856,0,1.3,2.2,2.2,2.2,2.2
Burkina Faso,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.644,0.108,2,2,2,2,2,2
Burundi,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,11.841,9.017,6.963,5.415,5.775,5.117,5.117,5.117
Cabo Verde,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.149,0.083,2.005,2.496,2.529,2.534,2.538,2.543
Cambodia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.54,4.676,4.186,3.042,3.042,3.042,3.042,3.042
Cameroon,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.527,1.652,3.2,2.6,2.4,2.2,2.2,2.2
Canada,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.937,0.983,2.168,1.967,2.073,2.023,2.023,0.595
Central African Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.926,5.856,8.445,1.898,3.596,3.127,2.405,2.398
Chad,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.073,0.859,3.746,3,3,3,3,3
Chile,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.486,3.011,4.165,2.96,3,3,3,3
China,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.5,2.5,2.3,2.5,3,3,3,3
Colombia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.437,1.932,3.346,3.042,3.042,3.042,3.042,3.042
Comoros,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.984,3.475,3.861,2.985,2.669,2.739,2.822,3.56
Democratic Republic of the Congo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.678,1.046,3.7,4.5,5,5.5,5.5,5.5
Republic of Congo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.47,2.088,1.994,2.404,2.556,2.265,2.754,2.478
Costa Rica,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.551,3.683,5.5,4,4,4,4,4
Côte d'Ivoire,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.409,0.415,1.616,1.6,2.5,2.5,2.5,2.5
Croatia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.679,0.298,-0.116,0.404,1.318,1.591,2.5,2.5
Cyprus,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.451,-1.25,0,0.7,1.3,1.5,1.7,1.9
Czech Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.367,1.404,1.4,2,2,2,2,2
Denmark,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.887,0.772,0.6,1.6,1.8,2,2,2
Djibouti,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.063,2.549,3.484,1.155,2.364,2.367,1.636,1.498
Dominica,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.006,-1.734,2.398,1.021,1.075,1.558,1.619,2.032
Dominican Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.907,3.876,4.501,4,4,4,4,4
Ecuador,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.163,2.704,2.969,2.988,3,3,3,3
Egypt,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.257,9.754,8.205,14.983,12.08,11.81,11.991,11.995
El Salvador,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.783,0.786,2,2,2,2,2,2
Equatorial Guinea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.564,4.866,3.672,3.446,3.37,3.221,2.83,2.671
Eritrea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,12.256,12.256,12.256,12.256,12.256,12.256,12.3,12.3
Estonia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.637,2.047,0.5,2,2.1,2.2,2.3,2.4
Ethiopia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,15,7.652,9.286,9.055,9,9,9,9
Fiji,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.548,3.427,2.75,3,3,3,2.9,2.9
Finland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.452,1.933,0.958,1.51,1.7,1.9,2,2
France,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.509,0.035,0.7,0.928,1,1.13,1.23,1.32
Gabon,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.167,3.263,1.701,2.5,2.5,2.5,2.5,2.5
The Gambia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.908,5.575,5,5,5,5,5,5
Georgia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-1.373,2.372,5,5,5.001,5,5.001,4.999
Germany,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.05,1.223,0.896,1.247,1.5,1.7,1.7,1.7
Ghana,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.124,13.495,18.5,15.1,13.9,12.8,11.7,10.6
Greece,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.804,-1.71,-0.25,0.677,1.147,1.24,1.445,1.715
Grenada,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.81,-1.24,1.692,1.621,1.978,1.887,1.935,1.935
Guatemala,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.446,4.387,4,4.3,4.2,4.1,4.1,4
Guinea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,12.833,10.548,9.357,7.058,7.058,7.058,7.058,7.058
Guinea-Bissau,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.619,-0.094,1.316,2,2.5,2.5,2.5,2.5
Guyana,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.429,0.896,4.272,4.282,4.531,4.282,3.784,3.784
Haiti,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.536,4.539,5.8,6,5,5,5,5
Honduras,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.438,4.917,6.799,5.5,5,5,5,5
Hong Kong SAR,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.768,4.252,3.9,3.75,3.5,3.5,3.5,3.5
Hungary,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5,0.4,1.8,2.8,3,3,3,3
Iceland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.203,4.126,3.013,3.004,2.834,2.574,2.484,2.507
India,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.39,8.314,7.633,7.328,6.278,6.249,6.096,5.957
Indonesia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.652,8.08,5.182,6.653,5.5,5.5,5,5
Islamic Republic of Iran,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,41.2,19.69,20,20.008,20.008,20.008,20.008,20.008
Iraq,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.614,3.132,8,6,3,3,3,3
Ireland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.549,1.775,0.184,0.853,1.177,1.341,1.561,1.675
Israel,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.635,1.816,0.708,2.023,2.023,2.023,2.023,2.023
Italy,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.58,0.671,-0.331,0.899,1.1,1.2,1.4,1.5
Jamaica,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.002,9.473,8.1,7.8,7.5,7,6.5,6
Japan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.227,1.445,2.567,3.012,1.407,2.015,2.015,2.015
Jordan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.507,3.314,2.549,2.407,2.22,2.126,2.03,2.013
Kazakhstan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6,4.8,8.4,6.099,6.034,6.019,6.071,5.923
Kenya,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.2,7.149,7.707,5.193,5.023,5.023,5.031,5.025
Kiribati,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-3.873,0.85,2.5,2.5,2.5,2.5,2.5,2.5
Korea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.426,1.143,2,2.8,3,3,3,3
Kosovo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.673,0.513,1.741,1.244,1.841,1.571,1.941,1.766
Kuwait,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.199,2.656,3.026,3.504,3.98,3.967,3.984,3.984
Kyrgyz Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.495,3.97,9.802,9.36,6.001,5.524,5.472,5.472
Lao P.D.R.,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.733,6.649,4.997,5.501,5.428,6.3,5.9,6
Latvia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.598,-0.408,0.801,2.892,1.891,2.021,2.115,2.167
Lebanon,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.309,1.688,4.555,3.5,2.5,2.5,2.5,2.5
Lesotho,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.099,5.076,6.325,5.815,5.464,5.302,5.257,5.344
Liberia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.709,8.494,13.055,8.12,6.5,6.5,6.5,6
Libya,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-3.674,1.704,7.486,5.4,3.2,2.7,2.6,2.4
Lithuania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.925,0.525,0.532,1.812,2.117,2.301,2.301,2.304
Luxembourg,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.455,1.493,0.976,2.35,1.754,1.917,1.917,1.917
FYR Macedonia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.747,1.385,0.615,2.3,2.3,2.3,2.3,2.3
Madagascar,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.796,6.258,8.5,6,5.5,5.5,5.5,5.5
Malawi,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,34.577,23.5,14.744,9.603,6.258,5.159,4.973,4.952
Malaysia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.248,3.223,2.9,4.1,3.5,2.9,2.9,2.9
Maldives,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.43,3.064,2.679,2.928,3.343,3.992,4.483,4.483
Mali,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.377,0,1.492,2.56,2.565,2.569,2.573,2.577
Malta,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.753,1.004,0.706,1.365,1.562,1.8,1.8,1.8
Marshall Islands,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.869,1.544,1.662,1.781,1.938,2.164,2.213,2.241
Mauritania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.422,4.45,4.099,4.4,4.6,4.8,5,5
Mauritius,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.17,3.521,4.2,5,5,5,5,5
Mexico,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.568,3.974,4.007,3.508,3,3.014,3,3
Micronesia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.715,4.488,3.309,2.654,2,2,2,2
Moldova,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.954,5.2,5,6.5,5.8,5.5,5,5
Mongolia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,14.216,11.189,15.825,11.169,7.143,6.93,6.583,6.557
Montenegro,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.068,0.282,0.446,1.302,1.364,1.443,1.413,1.428
Morocco,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.596,0.376,2.154,1.815,2.3,2.3,2.3,2.3
Mozambique,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.181,2.96,6,5.6,5.6,5.6,5.6,5.6
Myanmar,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.691,6.256,5.924,6.7,6.45,6.2,5.95,5.7
Namibia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.383,4.9,5.8,5.7,5.5,5.5,5.5,5.5
Nepal,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,11.475,7.749,8.084,7.5,6.5,6,5.9,5.8
Netherlands,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.693,1.542,0.621,0.879,1.109,1.233,1.364,1.442
New Zealand,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.95,1.625,1.544,2.014,2.116,2.014,2.014,2.014
Nicaragua,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.619,5.675,7.043,7,7,7,7,7
Niger,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.667,1.141,-0.251,1.2,1,1.5,2,3.01
Nigeria,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,11.984,7.938,9,8.5,8,7,7,7
Norway,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.378,2.039,2,2,2,2.3,2.5,2.5
Oman,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.881,0.304,2.793,2.762,3.316,3.354,3.323,3.666
Pakistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,11.265,5.853,8.225,7.5,6,6,6,6
Palau,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.665,3,3.5,3,2,2,2,0
Panama,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.634,3.737,3,3.3,2.9,2.7,2.5,2.5
Papua New Guinea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.816,2.893,6.3,5,5,5,5,5
Paraguay,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.977,3.747,5.1,5,5,5,5,5
Peru,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.649,2.86,2.943,2.203,2,2,2,2
Philippines,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.978,4.11,4.278,3.5,3.5,3.5,3.5,3.5
Poland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.4,0.7,-0.004,1.46,2.336,2.5,2.5,2.5
Portugal,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.088,0.172,0.523,0.157,3.055,-1.106,4.754,-0.683
Qatar,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.646,2.489,3.363,3.452,3.643,3.535,3.359,3.255
Romania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.964,1.569,2.502,3.02,2.9,2.8,2.8,2.7
Russia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.57,6.47,8.3,6.5,5.5,4,4,4
Rwanda,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.885,3.645,4.456,5,5,5,5,5
Samoa,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.481,-1.732,0.2,2.8,2,2,3,3
San Marino,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.827,1.3,1,1.2,1.3,1.4,1.5,1.7
São Tomé and Príncipe,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.406,7.134,6,4,3,3,3,3
Saudi Arabia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.571,2.967,3.178,3.336,3.465,3.548,3.474,3.396
Senegal,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.137,-0.079,1.441,1.463,1.398,1.332,1.365,1.365
Serbia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,12.184,2.195,3.322,4.25,4,4,4,4
Seychelles,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.797,3.419,3.26,3.213,3.143,2.998,3.048,3.049
Sierra Leone,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,12.042,8.527,10,9.5,8,6,6,5.4
Singapore,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.992,2.013,1.13,2.867,2.539,2.284,2.345,2.273
Slovak Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.392,0.392,0.7,1.41,1.517,1.681,2.002,1.994
Slovenia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.623,0.66,0.6,1.2,1.9,1.9,2,2
Solomon Islands,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.105,2.468,4.737,2.694,5.393,4.482,4.323,4.478
South Africa,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.708,5.4,6.33,5.8,5.5,5.3,5.3,5.3
South Sudan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,25.239,-8.787,7.846,5,5,5,5,5
Spain,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.998,0.305,0.005,0.775,0.922,1.144,1.387,1.347
Sri Lanka,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.197,4.686,5.226,5.484,5.484,5.484,5.484,5.484
St. Kitts and Nevis,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.073,0.369,0.9,1.8,1.8,1.8,2,2.4
St. Lucia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.009,-0.743,1.8,2.423,2.812,2.542,1.497,2.378
St. Vincent and the Grenadines,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.037,0,2.15,1.7,1.75,1.8,2,2
Sudan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,44.436,41.903,28.7,12.4,8.6,6.5,5.7,5.3
Suriname,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.371,0.588,3.796,3.163,3.014,3.094,2.959,3.058
Swaziland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.265,4.4,6.705,5.579,5.4,5.2,5.2,5.2
Sweden,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.054,0.137,0.5,1.84,1.9,2.1,2.1,2
Switzerland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.407,0.091,0.122,0.225,0.975,1,1,1
Syria,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,,,,,,,
Taiwan Province of China,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.604,0.341,1.4,2,2,2,2,2
Tajikistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.444,3.707,8.377,7.337,6.507,6.444,6,6
Tanzania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,12.062,5.561,5.022,5.017,5.017,5.017,5.017,5.017
Thailand,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.628,1.669,1.747,2.32,1.718,2.229,1.789,2.271
Timor-Leste,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.865,4,0.971,3.752,3.848,3.935,3.988,4.031
Togo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.909,1.815,2,2.7,2.5,2.5,2.5,2.3
Tonga,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.232,0.744,1.728,2.782,3.553,4.005,4.657,4.744
Trinidad and Tobago,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.169,5.607,3.7,2.4,3,2.3,3.1,3.1
Tunisia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.949,6.046,5.502,4.469,4.033,4.033,4.033,4.033
