Country,Subject Descriptor,Subject Notes,Units,2008,2009,2010,2011,2012,2013,2014,2015
Haiti,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,19.800,-4.700,8.500,8.000,7.500,7.000,6.000,5.000
Honduras,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,10.831,3.000,6.500,6.500,6.500,6.500,6.500,6.500
Hong Kong SAR,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,2.048,-2.606,2.000,1.700,2.000,2.400,2.600,2.600
Hungary,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.502,5.600,3.000,2.450,3.000,3.000,3.000,3.000
Iceland,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,18.133,7.500,4.205,3.370,3.045,2.745,2.440,0.479
India,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,9.701,14.966,8.125,4.555,4.037,4.032,4.032,4.033
Indonesia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,11.061,2.784,5.745,5.330,4.768,4.543,4.318,4.094
Islamic Republic of Iran,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,17.800,8.000,10.000,10.000,10.000,10.000,10.000,10.000
Iraq,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,6.754,-4.415,6.000,5.000,5.000,5.000,4.000,4.000
Ireland,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.307,-2.581,-1.079,0.130,1.282,1.800,1.934,1.951
Israel,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.795,3.953,2.600,2.600,2.500,2.500,2.500,2.500
Italy,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,2.354,0.951,1.526,1.700,1.800,1.800,1.900,2.000
Jamaica,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,16.820,10.180,13.180,6.080,6.490,6.000,6.000,6.000
Japan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.396,-1.678,-1.126,-0.150,0.200,0.802,0.903,1.004
Jordan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,9.583,2.679,5.326,4.632,3.690,2.681,2.509,2.408
Kazakhstan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,9.479,6.269,7.652,6.803,6.273,6.168,5.957,5.957
Kenya,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,13.840,11.500,7.200,5.000,5.000,5.000,5.000,5.000
Kiribati,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,18.600,0.100,2.400,2.500,2.500,2.500,2.500,2.500
Korea,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.139,2.800,3.000,3.000,3.000,3.000,3.000,3.000
Kosovo,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.453,0.090,1.608,2.300,2.100,1.700,1.800,1.800
Kuwait,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,9.025,4.678,4.463,4.026,3.727,3.468,3.459,3.530
Kyrgyz Republic,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,20.060,-0.025,12.997,6.300,7.101,8.002,7.997,7.998
Lao People's Democratic Republic,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.167,3.920,7.697,6.253,5.430,4.393,3.636,3.826
Latvia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,10.396,-1.371,-3.258,-0.526,0.380,0.180,0.883,1.186
Lebanon,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,6.361,3.412,4.219,2.833,2.217,2.189,2.201,2.229
Lesotho,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,10.627,5.100,5.800,5.600,5.500,4.600,4.600,4.700
Liberia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,9.388,9.708,4.768,4.666,5.000,5.000,5.000,5.000
Libya,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,9.203,2.654,4.500,3.500,3.000,3.000,3.000,3.000
Lithuania,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,8.460,1.173,-0.994,-0.343,0.191,1.357,1.479,1.601
Luxembourg,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.086,2.507,0.682,1.157,1.804,1.404,1.855,1.855
Former Yugoslav Republic of Macedonia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.101,-1.637,2.000,3.000,3.000,3.000,3.000,3.000
Madagascar,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,10.085,8.027,9.200,8.500,6.500,5.000,5.000,5.000
Malawi,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,9.930,7.594,8.090,7.200,6.800,6.500,5.900,5.500
Malaysia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.300,1.207,2.000,2.100,2.300,2.500,2.500,2.500
Maldives,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,9.100,4.000,4.500,6.000,3.500,3.000,3.000,3.000
Mali,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,7.450,1.580,2.288,2.791,2.791,2.792,3.131,3.276
Malta,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.976,-0.432,4.229,1.492,2.100,2.400,2.500,2.500
Mauritania,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.900,4.962,4.591,5.075,5.035,4.995,4.970,4.930
Mauritius,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,6.774,1.465,2.548,2.682,2.693,2.438,2.351,2.508
Mexico,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,6.528,3.574,5.315,3.049,3.049,2.978,3.011,3.005
Moldova,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,7.339,0.441,9.000,5.000,5.000,4.000,4.000,4.000
Mongolia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,23.192,1.888,7.539,5.476,5.000,5.000,5.000,5.000
Montenegro,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,,,,,,,,
Morocco,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.229,-1.574,2.000,2.600,2.600,2.600,2.600,2.600
Mozambique,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,6.188,4.214,8.040,5.557,5.567,5.572,5.578,5.561
Myanmar,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,9.233,6.500,9.000,9.250,9.250,9.250,9.250,9.250
Namibia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,10.923,6.989,6.050,5.700,5.500,5.200,5.200,4.500
Nepal,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,12.065,11.425,12.100,6.000,5.000,5.000,5.000,5.000
Netherlands,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,2.210,0.974,1.101,1.271,1.340,1.300,1.500,1.500
New Zealand,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.375,1.959,2.319,0.500,5.004,2.523,2.117,2.015
Nicaragua,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,13.774,0.900,7.000,7.000,7.018,7.184,6.938,6.938
Niger,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,13.640,-3.131,4.181,2.000,2.000,2.000,2.000,2.000
Nigeria,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,15.054,11.942,10.665,8.500,8.500,8.500,8.500,8.500
Norway,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,2.135,2.010,2.300,2.170,2.500,2.500,2.500,2.500
Oman,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,7.805,3.715,3.385,2.501,1.941,5.000,5.000,5.000
Pakistan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,21.531,13.139,12.000,8.000,6.000,6.000,6.000,6.000
Panama,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,6.766,1.913,3.000,2.700,2.500,2.500,2.500,2.500
Papua New Guinea,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,11.244,5.677,8.500,7.500,6.000,5.000,5.000,5.000
Paraguay,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,7.500,1.860,4.027,3.500,4.000,3.500,3.000,3.500
Peru,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,6.651,0.247,2.030,2.045,1.998,1.998,1.998,2.000
Philippines,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,7.994,4.403,4.488,4.000,4.000,4.000,4.000,4.000
Poland,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.300,3.500,2.395,2.500,2.500,2.500,2.500,2.500
Portugal,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,2.651,-0.902,0.841,1.088,1.441,1.588,1.724,1.819
Qatar,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,15.049,-4.865,1.033,3.024,4.005,3.980,4.000,4.000
Romania,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,6.300,4.700,3.239,3.039,3.039,3.039,3.039,3.039
Russia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,13.300,8.800,6.000,5.400,5.000,5.000,5.000,5.000
Rwanda,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,22.277,5.740,7.000,6.000,5.000,5.000,5.000,5.000
Samoa,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,8.800,9.800,-0.600,6.000,4.000,4.000,4.000,4.000
São Tomé and Príncipe,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,24.835,16.086,9.000,6.000,5.000,4.000,3.000,3.000
Saudi Arabia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,8.984,4.246,5.500,4.700,4.300,3.600,3.400,3.500
Senegal,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.321,-2.183,2.116,2.113,2.113,2.113,2.113,2.113
Serbia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,8.603,6.635,6.050,4.500,4.000,4.000,4.000,4.000
Seychelles,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,63.271,-2.545,6.855,3.041,3.041,3.041,3.041,3.041
Sierra Leone,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,12.246,10.779,12.500,9.500,8.000,6.500,6.000,5.500
Singapore,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,5.406,-0.339,2.268,1.327,2.422,2.117,2.320,2.422
Slovak Republic,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.433,0.009,1.444,2.375,2.427,3.042,3.000,3.000
Slovenia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,2.102,1.600,2.100,2.400,2.600,2.800,3.100,3.000
Solomon Islands,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,18.092,1.757,6.499,6.015,5.686,5.557,5.308,5.016
South Africa,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,9.500,6.329,5.850,5.700,5.500,5.200,5.200,4.500
Spain,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.455,0.866,1.124,0.966,1.205,1.431,1.668,1.859
Sri Lanka,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,14.374,4.800,9.100,7.300,7.300,7.000,7.000,7.000
St. Kitts and Nevis,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,7.587,0.961,2.200,2.200,2.200,2.200,2.200,2.200
St. Lucia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.789,1.049,1.877,2.133,2.142,2.150,2.158,2.166
St. Vincent and the Grenadines,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,8.734,-1.529,2.427,2.918,2.918,2.918,2.918,2.918
Sudan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,14.893,11.463,10.000,8.000,6.000,5.500,5.500,5.500
Suriname,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,9.327,5.710,5.485,4.891,4.932,5.156,5.510,5.510
Swaziland,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,12.931,5.400,5.912,5.300,4.935,4.822,4.768,4.800
Sweden,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,2.139,3.104,2.210,2.025,2.000,2.000,2.000,2.000
Switzerland,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.701,-0.446,0.657,1.046,1.000,1.000,1.000,1.000
Syrian Arab Republic,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,15.393,2.545,5.037,5.000,5.000,5.000,5.000,5.000
Taiwan Province of China,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.180,-6.381,1.491,1.500,1.500,2.000,2.000,2.000
Tajikistan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,11.800,5.078,9.000,7.500,6.000,5.000,5.000,5.000
Tanzania,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,13.474,12.226,5.384,5.028,5.032,5.032,5.032,5.032
Thailand,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.393,3.526,2.739,2.025,1.578,1.266,1.309,1.453
Democratic Republic of Timor-Leste,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.300,2.700,4.000,4.000,4.000,4.000,4.000,4.000
Togo,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,10.231,-2.373,4.454,1.489,1.450,1.172,2.483,2.564
Tonga,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,6.400,2.800,4.200,4.100,5.100,6.000,6.000,6.000
Trinidad and Tobago,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,14.450,1.340,5.000,5.000,5.000,5.000,5.000,5.000
Tunisia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.134,4.339,4.700,3.500,3.300,3.100,3.000,2.900
Turkey,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,10.064,6.526,8.445,6.059,5.007,4.520,4.000,4.000
Turkmenistan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,8.936,0.025,4.705,6.000,6.000,6.000,6.000,6.000
Uganda,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,12.500,12.300,8.200,5.900,5.500,5.000,5.000,5.000
Ukraine,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,22.337,12.334,9.425,8.973,6.168,5.000,5.000,5.000
United Arab Emirates,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,5.989,1.622,2.626,3.100,3.295,3.408,3.291,3.173
United Kingdom,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.879,2.095,2.000,1.700,2.000,2.000,0.416,0.901
United States,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.697,1.973,1.675,1.861,2.113,2.162,2.165,1.868
Uruguay,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,9.190,5.909,6.476,5.541,5.005,4.995,5.032,5.032
Uzbekistan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,14.449,10.604,10.000,9.000,8.000,7.000,7.000,7.000
Vanuatu,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,5.800,2.300,3.900,3.000,3.000,3.000,3.000,3.000
Venezuela,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,30.900,25.057,34.300,32.000,29.700,27.400,25.100,22.800
Vietnam,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,19.891,6.518,12.500,8.000,5.000,5.000,5.000,5.000
