Country,Subject Descriptor,Subject Notes,Units,2011,2012,2013,2014,2015,2016,2017,2018
Chad,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.777,2.073,3.000,3.000,3.000,3.000,3.000,3.000
Chile,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.440,1.486,3.005,3.000,3.000,3.000,3.000,3.000
China,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.100,2.500,3.100,3.000,3.000,3.000,3.000,3.000
Colombia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.725,2.437,2.357,2.989,2.989,2.989,2.989,2.989
Comoros,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.981,4.978,3.608,3.228,3.333,3.210,3.019,4.172
Democratic Republic of the Congo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,15.434,5.667,8.000,8.000,8.000,7.500,7.000,6.500
Republic of Congo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.770,7.510,4.060,2.852,2.826,2.756,2.600,2.610
Costa Rica,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.731,4.551,5.000,5.000,5.000,5.000,5.000,5.000
Côte d'Ivoire,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.900,3.400,1.950,2.500,2.500,2.500,2.500,2.500
Croatia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.050,4.686,2.715,2.121,2.434,2.552,2.472,2.594
Cyprus,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.155,1.451,,,,,,
Czech Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.424,2.367,2.400,2.000,2.000,2.000,2.000,2.000
Denmark,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.579,1.964,2.000,2.000,2.000,2.000,2.000,2.000
Djibouti,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.620,2.526,1.126,2.288,2.297,2.364,2.367,1.636
Dominica,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.049,3.617,1.466,1.605,1.769,1.947,1.999,1.999
Dominican Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.760,3.907,5.000,4.500,4.000,4.000,4.000,4.000
Ecuador,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.411,4.163,6.062,2.064,3.000,3.000,3.000,3.000
Egypt,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,11.783,7.257,9.572,13.139,8.563,8.360,6.920,6.206
El Salvador,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.052,0.783,2.300,2.600,2.600,2.600,2.600,2.600
Equatorial Guinea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.919,5.937,5.217,5.071,4.883,4.907,4.686,4.310
Eritrea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,12.256,12.256,12.256,12.256,12.256,12.256,12.256,35.569
Estonia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.135,3.760,3.200,2.800,2.500,2.500,2.500,2.500
Ethiopia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,35.919,12.878,10.809,9.000,9.000,9.000,9.000,9.000
Fiji,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.704,1.500,3.000,3.000,3.000,3.000,3.000,3.000
Finland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.606,3.452,2.835,2.511,2.000,2.000,2.000,2.000
France,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.357,1.327,1.571,1.456,1.471,1.602,1.731,1.832
Gabon,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.302,3.105,3.000,3.000,3.000,3.000,3.000,3.000
The Gambia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.382,4.908,6.000,5.000,5.000,5.000,5.000,5.000
Georgia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.041,-1.373,3.200,6.000,5.000,5.000,5.000,5.000
Germany,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.273,2.044,1.611,1.700,1.700,1.800,1.900,1.900
Ghana,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.579,8.839,8.109,8.054,7.672,7.324,7.066,6.884
Greece,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.168,0.325,-0.620,-0.085,0.685,1.125,1.225,1.500
Grenada,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.516,1.810,2.600,2.600,2.600,2.600,2.600,2.600
Guatemala,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.200,3.446,4.495,4.750,4.400,4.200,4.000,4.000
Guinea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,19.026,12.833,9.650,7.020,5.985,5.985,5.985,5.985
Guinea-Bissau,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.448,2.138,1.700,3.500,2.000,2.000,2.000,2.000
Guyana,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.254,4.606,5.978,5.473,5.284,4.033,4.033,4.033
Haiti,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.381,6.531,5.000,4.500,4.000,3.500,3.000,3.000
Honduras,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.605,5.391,5.900,5.700,5.500,5.500,5.500,5.500
Hong Kong SAR,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.734,3.768,3.500,3.500,3.500,3.500,3.500,3.500
Hungary,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.100,5.000,4.000,3.300,3.000,3.000,3.000,3.000
Iceland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.251,4.203,5.020,3.466,2.810,2.424,2.524,2.496
India,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.486,11.168,10.573,10.222,9.875,8.177,6.612,6.585
Indonesia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.787,4.284,6.014,5.333,6.154,5.275,5.273,4.161
Islamic Republic of Iran,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,21.772,31.900,22.000,20.000,20.008,20.008,20.008,20.008
Iraq,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.020,3.614,5.000,5.500,5.500,5.500,5.500,5.500
Ireland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.597,1.549,1.775,1.235,1.455,1.708,1.778,1.778
Israel,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.169,1.618,2.047,2.047,2.047,2.047,2.047,2.047
Italy,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.654,2.436,1.986,0.810,1.150,1.300,1.410,1.510
Jamaica,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.008,7.353,8.281,6.227,6.227,6.227,6.227,6.227
Japan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.281,-0.231,0.702,3.600,2.723,1.004,2.218,2.015
Jordan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.259,7.177,3.162,2.642,2.322,2.045,2.033,2.033
Kazakhstan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.400,6.000,6.644,6.591,6.167,5.957,5.957,5.957
Kenya,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,18.560,7.026,7.000,5.000,5.000,5.000,5.000,5.000
Kiribati,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.200,2.000,2.500,2.500,2.500,2.500,2.500,2.500
Korea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.158,1.426,2.800,3.000,3.000,3.000,3.000,3.000
Kosovo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.550,3.673,1.468,1.743,1.383,1.549,1.456,1.547
Kuwait,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.747,2.925,3.326,3.776,4.005,4.049,4.036,4.033
Kyrgyz Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.708,7.495,7.049,7.000,6.024,6.001,5.524,5.472
Lao P.D.R.,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.699,4.740,6.379,4.799,4.480,4.176,4.200,4.050
Latvia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.879,1.598,2.930,0.841,2.200,2.200,2.300,2.300
Lebanon,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.067,10.119,2.786,2.000,2.000,2.000,2.000,2.000
Lesotho,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.742,4.279,5.517,3.803,5.300,4.424,4.047,7.309
Liberia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,11.449,7.709,5.094,5.033,5.000,5.000,5.000,5.000
Libya,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,26.646,-3.674,6.929,3.813,4.153,3.876,3.738,4.000
Lithuania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.471,2.925,2.665,2.316,2.400,2.380,2.355,2.355
Luxembourg,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.410,2.488,2.005,2.300,1.283,2.671,1.356,2.805
FYR Macedonia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.783,4.747,2.200,2.000,2.000,2.000,2.000,2.000
Madagascar,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.549,7.700,7.000,6.500,6.000,5.500,5.000,5.000
Malawi,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.798,34.577,11.812,5.809,5.382,4.582,3.209,2.646
Malaysia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.964,1.664,2.200,2.400,2.600,2.400,2.200,2.200
Maldives,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,16.654,5.430,4.696,4.542,4.355,4.365,4.407,4.407
Mali,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.294,2.377,5.327,3.737,3.963,4.059,4.094,4.250
Malta,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.472,2.753,2.404,2.210,2.000,2.100,2.200,2.200
Marshall Islands,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.363,5.747,3.873,2.000,2.000,2.000,2.000,2.000
Mauritania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.472,3.422,5.094,5.297,5.500,5.500,5.500,5.500
Mauritius,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.867,3.170,6.000,5.100,5.000,5.000,5.000,5.000
Mexico,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.819,4.049,3.631,3.257,2.998,3.000,3.000,3.000
Micronesia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.964,5.635,4.182,3.455,2.727,2.000,2.000,2.000
Moldova,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.779,4.100,5.000,5.000,5.000,5.000,5.000,5.000
Mongolia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.395,14.216,10.002,8.500,7.917,7.333,6.750,6.167
Montenegro,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.757,5.068,2.104,2.012,1.878,1.907,1.581,1.494
Morocco,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.921,2.596,2.530,2.530,2.530,2.530,2.600,2.600
Mozambique,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.460,2.181,4.524,5.600,5.600,5.600,5.600,5.600
Myanmar,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.039,6.100,5.284,4.995,4.995,4.995,4.995,4.700
Namibia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.200,6.200,5.700,5.200,4.500,4.500,4.500,4.500
Nepal,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.682,11.475,8.984,7.871,7.170,6.668,5.484,5.484
Netherlands,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.650,2.819,2.276,1.555,1.374,1.411,1.447,1.447
New Zealand,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.847,0.950,2.218,2.167,2.218,2.015,2.015,2.015
Nicaragua,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.080,7.196,7.665,7.136,7.000,7.000,7.000,7.000
Niger,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.442,0.667,1.601,1.195,1.379,1.718,1.708,2.000
Nigeria,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.333,11.984,9.500,7.000,7.000,7.000,7.000,7.000
Norway,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.153,1.378,1.500,1.500,2.000,2.000,2.300,2.500
Oman,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.292,2.881,3.325,3.261,3.298,3.452,3.479,3.479
Pakistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,13.313,11.265,9.018,10.000,11.000,11.500,12.000,12.000
Panama,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.313,4.634,4.800,4.500,3.800,3.600,3.200,3.000
Papua New Guinea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.852,6.400,6.800,6.000,6.000,6.003,6.003,6.003
Paraguay,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.940,4.000,5.000,5.000,4.600,4.300,4.000,4.000
Peru,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.738,2.649,2.150,2.000,2.000,2.000,2.000,2.000
Philippines,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.163,2.900,3.707,3.042,3.425,3.142,3.342,3.000
Poland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.600,2.400,2.000,2.000,2.500,2.500,2.500,2.500
Portugal,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.495,2.088,0.697,1.509,1.394,1.475,1.505,1.533
Qatar,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.923,1.856,3.016,3.974,4.036,4.962,5.000,5.000
Romania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.135,4.954,3.680,2.996,2.900,2.700,2.600,2.500
Russia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.100,6.570,6.400,6.000,6.000,6.000,6.000,6.000
Rwanda,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.336,3.885,6.000,5.500,5.500,5.000,5.000,5.000
Samoa,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.868,5.481,4.500,-2.000,4.000,4.000,4.000,4.000
San Marino,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.000,2.827,1.628,0.857,1.200,1.300,1.400,1.500
São Tomé and Príncipe,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,11.939,10.406,8.000,4.000,3.000,3.000,3.000,3.000
Saudi Arabia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.640,3.738,3.631,3.542,3.514,3.504,3.501,3.500
Senegal,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.747,1.148,1.650,1.647,1.651,1.654,1.656,2.747
Serbia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.000,12.184,5.511,4.000,4.000,4.000,3.500,3.500
Seychelles,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.512,5.797,4.712,3.300,3.000,3.000,3.000,3.000
Sierra Leone,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,16.911,12.000,9.000,7.500,6.000,5.400,5.400,5.400
Singapore,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.536,3.992,4.008,3.465,2.725,2.765,2.344,2.344
Slovak Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.630,3.397,1.900,2.050,2.000,2.200,2.300,2.300
Slovenia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.073,2.500,1.517,2.000,2.100,2.100,2.100,2.100
Solomon Islands,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.383,6.200,4.730,4.082,4.246,4.335,4.462,5.862
South Africa,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.065,5.648,5.600,5.400,5.100,5.000,5.000,5.000
South Sudan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,25.239,8.553,3.913,5.000,5.000,5.000,5.000
Spain,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.356,2.998,1.303,1.409,1.340,1.442,1.492,1.525
Sri Lanka,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.891,9.197,7.926,6.660,6.588,5.500,5.500,5.500
St. Kitts and Nevis,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.876,0.340,3.429,2.500,2.500,2.500,2.500,2.500
St. Lucia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.784,6.158,2.448,2.850,2.487,2.760,2.976,3.293
St. Vincent and the Grenadines,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.738,0.841,2.378,2.514,2.514,2.514,2.514,2.514
Sudan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,18.884,44.436,24.800,33.000,8.000,25.000,5.000,5.000
Suriname,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,15.296,4.141,4.528,4.045,4.019,4.019,4.019,4.019
Swaziland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.763,8.265,9.819,2.176,7.405,3.100,4.500,4.500
Sweden,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.445,1.038,-0.230,2.452,2.000,2.000,2.000,2.000
Switzerland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.715,-0.426,0.500,1.000,1.000,1.000,1.000,1.000
Syria,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,,,,,,,
Taiwan Province of China,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-11.976,15.301,2.000,2.000,2.000,2.000,2.000,2.000
Tajikistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.315,6.444,7.000,6.953,6.953,6.953,6.953,6.000
Tanzania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,19.754,12.062,7.032,5.014,5.013,5.013,5.013,5.013
Thailand,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.529,3.628,3.758,2.399,2.470,1.864,1.895,1.976
