Country,Subject Descriptor,Subject Notes,Units,2006,2007,2008,2009,2010,2011,2012,2013
Barbados,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,5.630,5.700,2.300,2.000,2.000,2.000,2.000,2.000
Belarus,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,6.620,12.072,10.242,7.326,6.272,5.794,5.162,5.162
Belgium,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.084,3.107,2.477,1.627,1.900,1.900,1.900,0.774
Belize,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,3.000,3.000,2.600,2.500,2.500,2.500,2.500,2.500
Benin,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,5.255,2.100,2.700,2.700,2.900,2.900,2.900,2.900
Bhutan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,5.306,4.775,4.475,4.175,4.025,3.985,3.935,3.882
Bolivia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,4.950,11.700,16.000,14.000,14.000,12.700,14.300,14.900
Bosnia and Herzegovina,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,,,,,,,,
Botswana,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,8.522,8.141,7.457,6.289,5.342,5.342,5.080,5.080
Brazil,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,3.141,4.457,4.500,4.461,4.500,4.500,4.500,4.500
Brunei Darussalam,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,0.496,0.400,0.750,1.000,1.200,1.200,1.200,1.200
Bulgaria,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,6.081,11.575,7.223,4.964,4.386,4.284,4.084,3.581
Burkina Faso,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.528,2.267,3.304,2.215,2.090,2.000,2.000,2.000
Burundi,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,9.348,14.407,7.759,5.744,4.000,4.000,4.000,4.000
Cambodia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.802,10.800,7.500,5.000,3.500,3.500,3.500,3.500
Cameroon,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.367,3.494,2.525,0.401,2.000,2.000,2.000,2.000
Canada,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.328,2.499,1.767,2.010,2.000,2.000,2.000,2.000
Cape Verde,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,6.209,3.815,2.049,2.346,2.346,2.346,2.346,2.346
Central African Republic,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,7.102,-0.239,5.065,3.078,2.575,2.572,2.457,2.567
Chad,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.957,0.804,2.858,2.986,2.966,2.966,2.966,2.966
Chile,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.566,7.824,4.200,3.042,3.000,3.000,3.000,3.000
China,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.000,6.600,3.921,3.647,3.547,3.547,3.447,3.447
Colombia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,4.478,5.694,5.000,4.000,3.750,3.500,3.250,3.250
Comoros,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.731,3.000,3.000,3.000,3.000,3.000,3.000,3.000
"Congo, Democratic Republic of","Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,18.196,9.964,12.085,11.500,11.500,11.000,9.000,9.000
"Congo, Republic of","Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,8.054,-1.685,4.000,3.000,3.000,3.000,3.000,3.000
Costa Rica,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,9.434,10.806,8.000,6.000,5.000,4.000,3.000,3.000
Côte d'Ivoire,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.452,1.909,3.817,2.629,2.654,1.716,2.074,2.462
Croatia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.048,5.837,3.750,3.500,3.200,3.000,3.000,3.000
Cyprus,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.469,3.744,3.321,2.468,2.000,2.000,2.000,2.000
Czech Republic,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.789,5.400,5.500,3.500,2.000,2.000,2.000,2.000
Denmark,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.805,2.305,1.990,1.900,1.900,1.900,1.900,1.900
Djibouti,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,3.469,5.019,6.100,4.500,3.600,3.200,3.000,3.000
Dominica,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.612,3.427,2.427,1.500,1.500,1.500,1.500,1.500
Dominican Republic,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,5.000,8.900,7.000,4.000,4.000,4.000,4.000,4.000
Ecuador,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.866,2.941,3.300,3.300,3.300,3.300,3.300,3.300
Egypt,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,7.242,8.554,9.407,7.800,7.700,6.700,6.700,6.700
El Salvador,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,4.880,4.856,4.900,4.000,3.000,3.000,3.000,3.000
Equatorial Guinea,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,3.807,5.909,4.857,4.755,4.556,4.406,4.231,4.069
Eritrea,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,9.038,12.256,11.000,10.000,9.500,9.100,8.500,8.500
Estonia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,5.140,9.567,7.078,3.621,3.000,3.000,2.910,2.910
Ethiopia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,11.569,15.714,18.561,14.957,12.558,12.331,10.677,8.678
Fiji,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,3.134,7.000,2.500,3.000,3.000,2.700,2.700,2.700
Finland,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.235,1.928,2.400,2.300,2.000,2.000,2.000,2.000
France,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.688,2.803,2.503,1.667,1.691,1.691,1.691,1.691
Gabon,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,-0.673,5.905,3.500,2.500,2.500,2.500,2.500,2.500
"Gambia, The","Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,0.423,5.000,5.000,5.000,4.500,4.500,4.000,4.000
Georgia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,8.778,11.000,8.000,5.000,5.000,5.000,5.000,5.000
Germany,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.382,-0.195,4.798,1.909,1.800,1.800,1.800,1.800
Ghana,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,10.530,12.748,8.707,7.109,5.400,3.700,3.000,3.000
Greece,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,3.199,3.861,3.000,2.700,2.600,2.500,2.500,2.500
Grenada,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.655,6.668,1.951,2.000,2.000,2.000,2.000,2.000
Guatemala,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,5.793,8.700,6.200,5.800,5.001,4.500,4.200,4.000
Guinea,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,39.132,12.822,9.995,6.995,5.032,5.000,5.000,5.000
Guinea-Bissau,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,3.197,4.300,2.400,2.500,2.500,2.400,2.400,2.400
Guyana,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,4.200,13.900,6.800,6.300,5.000,5.000,5.000,5.000
Haiti,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,12.400,7.900,9.000,7.000,6.000,5.000,5.000,5.000
Honduras,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,5.286,8.873,9.000,7.900,5.900,5.600,5.500,5.500
Hong Kong SAR,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.273,3.768,3.375,4.500,4.989,5.338,5.438,5.438
Hungary,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,6.500,7.400,4.700,3.000,3.000,3.000,3.000,3.000
Iceland,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,6.968,5.863,3.200,2.500,2.500,2.500,2.500,2.500
India,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,6.723,5.512,4.569,3.908,3.908,3.908,3.908,3.980
Indonesia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,6.598,6.587,6.683,5.545,4.544,4.049,3.527,3.008
"Iran, Islamic Republic of","Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,16.600,19.000,20.683,17.403,14.458,13.514,13.013,11.786
Ireland,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.976,3.509,2.628,2.032,2.002,1.989,1.975,0.978
Israel,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,-0.097,3.397,2.000,2.000,2.000,2.000,2.000,2.000
Italy,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.098,2.584,2.470,1.862,2.000,2.000,2.000,2.000
Jamaica,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,5.650,16.800,14.430,9.280,7.950,6.600,6.600,6.600
Japan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,0.300,0.699,0.620,1.271,1.546,1.508,1.484,1.535
Jordan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,7.457,5.722,8.968,6.331,4.002,3.528,2.478,2.486
Kazakhstan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,8.358,18.758,10.033,7.015,7.015,6.483,5.954,5.954
Kenya,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,15.591,12.028,7.914,8.443,5.000,5.000,5.000,5.000
Kiribati,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,-0.178,3.700,2.800,2.500,2.500,2.500,2.500,2.500
Korea,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.090,3.606,3.000,2.900,2.500,2.500,2.500,2.500
Kuwait,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,3.638,4.976,6.479,5.536,4.971,4.481,4.478,4.478
Kyrgyz Republic,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,5.097,20.052,15.019,7.010,6.461,5.533,5.152,4.953
Lao People's Democratic Republic,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,4.722,5.600,7.000,5.500,5.000,5.000,5.000,5.000
Latvia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,6.795,14.072,11.800,7.900,5.585,4.095,3.433,3.124
Lebanon,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,7.212,2.015,5.046,5.539,4.202,3.326,2.728,2.750
Lesotho,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,6.435,10.463,9.282,6.225,5.300,5.025,5.000,5.025
Liberia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,8.907,9.496,8.496,7.496,6.496,5.496,5.000,5.000
Libya,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,7.229,8.090,8.000,7.500,7.000,6.500,6.000,6.000
Lithuania,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,4.544,8.202,6.979,4.479,3.586,3.500,3.000,2.500
Luxembourg,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.334,3.358,2.207,2.042,2.000,2.000,2.000,2.000
"Macedonia, Former Yugoslav Republic of","Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.564,6.100,3.000,2.500,2.500,2.500,2.500,2.500
Madagascar,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,10.839,8.157,7.847,5.000,5.000,5.000,5.000,5.000
Malawi,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,10.130,7.454,6.495,6.188,6.119,6.016,5.999,6.009
Malaysia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,3.054,2.200,2.430,2.500,2.500,2.500,2.500,2.500
Maldives,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,5.000,7.000,6.000,6.000,6.000,5.500,5.500,5.500
Mali,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.500,2.500,2.500,2.500,2.261,2.500,2.500,2.000
Malta,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,0.751,3.051,3.400,2.500,2.200,2.000,2.000,2.000
Mauritania,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,8.853,7.414,5.999,6.000,5.500,5.000,5.000,5.000
Mauritius,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,7.587,9.984,9.000,7.500,5.000,5.000,5.000,5.000
Mexico,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,4.053,3.789,3.484,3.034,3.015,3.011,3.012,3.009
Moldova,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,14.070,13.446,9.000,7.000,6.000,5.000,5.000,4.000
Mongolia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,5.970,15.149,6.000,5.500,5.500,5.500,5.500,5.000
"Montenegro, Republic of","Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.970,5.002,4.528,3.971,3.516,2.977,3.013,3.004
Morocco,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,3.283,1.986,2.000,2.000,2.000,2.000,2.000,2.000
Mozambique,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,9.371,5.500,5.300,5.000,5.000,5.000,5.000,5.000
Myanmar,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,38.700,30.000,20.000,20.000,30.000,20.000,15.000,15.000
Namibia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,6.000,7.100,7.000,6.500,6.000,5.500,5.500,5.500
Nepal,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,8.300,5.100,6.400,5.300,5.200,4.500,4.000,4.000
Netherlands,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.689,1.583,2.353,1.841,2.000,2.000,2.000,2.000
New Zealand,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.656,3.184,3.136,2.523,2.218,0.550,3.708,2.015
Nicaragua,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,9.450,16.900,9.500,7.500,7.000,5.000,4.000,3.000
Niger,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,0.362,4.679,1.000,2.000,2.000,2.000,2.000,2.000
Nigeria,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,8.549,6.577,8.500,8.500,8.500,8.500,8.500,8.500
Norway,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.243,2.785,1.295,2.400,2.500,2.500,2.500,2.500
Oman,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,4.366,5.757,6.386,6.363,5.743,5.239,4.996,5.000
Pakistan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,7.645,6.999,8.200,7.000,6.000,5.000,4.000,4.000
Panama,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.197,6.355,6.500,4.800,3.900,3.900,4.000,4.000
Papua New Guinea,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,-0.983,4.457,5.500,4.500,4.500,4.000,4.000,4.000
Paraguay,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,12.481,6.000,5.000,3.000,3.000,3.000,3.000,3.000
Peru,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.139,3.929,3.500,2.455,2.455,2.455,2.455,2.455
Philippines,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,4.300,3.940,3.424,3.514,3.500,3.500,3.500,3.500
Poland,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.400,4.000,3.923,3.701,3.100,2.500,2.500,2.500
Portugal,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.505,2.422,2.400,2.024,2.100,2.100,2.100,2.100
Qatar,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,11.828,13.764,11.964,9.964,7.964,5.964,4.964,4.464
Romania,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,4.878,6.572,6.322,4.039,3.044,2.834,2.736,2.633
Russia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,9.000,11.900,10.000,7.000,6.000,5.800,5.400,5.100
Rwanda,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,11.948,7.500,7.300,5.000,5.000,5.000,5.000,5.000
Samoa,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,4.200,5.100,4.800,4.700,4.300,3.500,3.000,3.000
São Tomé and Príncipe,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,24.555,19.600,9.500,7.000,6.000,5.000,4.000,4.000
Saudi Arabia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.883,4.107,6.200,5.600,5.000,4.500,4.500,4.500
Senegal,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,3.887,6.195,2.900,2.100,1.767,1.770,1.770,1.770
Serbia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,6.606,10.080,10.503,8.031,7.000,6.500,6.000,5.500
Seychelles,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,0.509,16.842,15.583,7.175,3.970,3.556,3.041,3.041
Sierra Leone,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,8.263,13.760,11.000,8.500,6.500,5.000,5.000,5.000
Singapore,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,0.806,3.903,2.824,2.932,1.508,1.853,1.610,1.812
Slovak Republic,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,4.167,3.433,3.295,3.649,2.800,2.500,2.500,2.500
Slovenia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.778,5.639,2.520,2.358,2.358,2.358,2.358,2.358
Solomon Islands,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,7.500,7.000,6.700,6.500,6.000,5.000,5.000,5.000
South Africa,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,5.756,8.999,7.818,5.225,4.800,4.525,4.500,4.525
Spain,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.716,4.286,3.371,2.572,2.201,2.201,2.201,2.201
Sri Lanka,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,17.894,21.800,11.000,9.000,8.500,8.000,7.500,7.000
St. Kitts and Nevis,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,7.922,2.063,2.500,2.200,2.200,2.200,2.200,2.200
St. Lucia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,0.674,6.797,2.896,2.600,2.578,2.531,2.489,2.038
St. Vincent and the Grenadines,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,4.766,5.831,3.216,2.953,2.602,2.924,2.826,2.826
Sudan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,15.706,8.804,7.000,5.000,4.000,4.000,4.000,4.000
Suriname,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,4.745,8.390,7.032,6.001,5.433,5.002,4.992,4.992
Swaziland,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,5.463,9.810,8.400,6.500,5.850,5.606,5.506,5.800
Sweden,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.430,2.516,2.360,2.049,2.000,2.000,2.000,2.000
Switzerland,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,0.621,2.680,1.206,1.400,1.000,1.000,1.000,1.000
Syrian Arab Republic,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,6.713,22.960,5.000,5.000,5.000,5.000,5.000,5.000
Taiwan Province of China,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,0.666,3.383,0.554,1.500,1.500,1.500,1.500,1.500
Tajikistan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,12.514,19.846,15.020,9.000,6.000,6.000,6.000,6.000
Tanzania,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,6.659,6.423,5.500,5.000,5.000,5.000,5.000,5.000
Thailand,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,3.501,3.209,1.879,3.042,1.036,2.940,1.061,2.940
"Timor-Leste, Dem. Rep. of","Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,6.715,7.766,4.000,3.495,3.404,3.249,3.249,3.249
Togo,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,1.513,3.359,2.320,4.224,3.359,-6.773,0.849,3.872
Tonga,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,6.400,5.600,5.400,5.600,5.800,5.900,5.900,5.900
Trinidad and Tobago,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,9.083,7.620,7.000,6.500,6.000,5.000,5.000,5.000
Tunisia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,3.308,5.297,3.000,3.500,3.300,3.100,2.900,2.700
Turkey,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,9.653,8.387,6.012,4.000,4.000,4.000,4.000,4.000
Turkmenistan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,7.150,10.023,12.000,12.000,8.000,7.000,6.000,6.000
Uganda,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,7.200,4.400,6.500,3.700,5.700,3.800,5.600,4.000
Ukraine,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,11.625,16.590,17.128,13.436,9.292,8.759,7.680,7.485
United Arab Emirates,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,,,,,,,,
United Kingdom,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.778,2.027,2.200,2.100,2.000,2.000,2.000,2.000
United States,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,2.573,4.122,1.975,2.090,2.471,2.305,2.230,2.230
Uruguay,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,6.392,8.500,7.000,5.000,4.500,3.500,3.300,3.300
Uzbekistan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Annual percent change,11.429,11.917,12.057,10.000,9.000,8.000,8.000,8.000
