Country,Subject Descriptor,Subject Notes,Units,2013,2014,2015,2016,2017,2018,2019,2020
Chad,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.859,3.718,3.183,3.000,3.000,3.000,3.000,3.000
Chile,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.839,4.640,4.188,3.496,3.000,3.000,3.000,3.000
China,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.500,1.500,1.800,1.800,2.200,2.500,3.000,3.000
Colombia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.932,3.659,4.206,3.348,3.039,3.039,3.039,3.039
Comoros,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.475,0.000,3.974,0.068,1.558,2.261,2.514,3.393
Democratic Republic of the Congo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.046,1.200,0.889,2.450,2.500,2.500,2.500,2.500
Republic of Congo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.088,0.476,1.757,2.239,2.389,2.500,2.525,2.524
Costa Rica,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.676,5.124,2.100,4.000,4.000,4.000,4.000,4.000
Côte d'Ivoire,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.415,0.854,2.000,1.800,2.000,2.000,2.000,2.000
Croatia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.298,-0.464,0.351,1.319,1.700,1.900,2.200,2.200
Cyprus,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-1.250,-1.000,-1.000,0.900,1.300,1.500,1.800,1.900
Czech Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.404,0.081,0.500,1.900,2.000,2.000,2.000,2.000
Denmark,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.694,0.307,0.500,1.800,2.000,2.000,2.000,2.000
Djibouti,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.549,2.762,3.000,3.000,3.000,3.000,3.000,3.000
Dominica,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.437,0.460,0.828,0.293,1.739,1.747,2.114,2.054
Dominican Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.876,1.582,1.976,3.507,4.000,4.000,4.000,4.000
Ecuador,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.698,3.667,3.682,2.500,1.864,1.700,1.500,1.500
Egypt,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.754,8.205,11.388,10.400,10.400,8.000,7.000,7.000
El Salvador,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.786,0.477,-0.951,2.041,2.000,2.000,2.000,2.000
Equatorial Guinea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.866,4.300,3.454,2.886,2.825,2.827,2.827,2.827
Eritrea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,12.256,12.256,12.256,12.256,12.256,12.300,12.300,12.256
Estonia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.047,-0.018,0.400,2.100,2.000,2.200,2.180,2.200
Ethiopia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.652,7.114,12.275,8.250,8.500,8.500,8.500,8.500
Fiji,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.427,0.081,2.800,2.800,2.800,2.800,2.800,2.800
Finland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.933,0.553,0.423,1.257,1.600,1.800,1.950,2.000
France,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.839,-0.017,0.149,0.980,1.090,1.250,1.450,1.661
Gabon,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.263,1.738,1.087,2.500,2.500,2.500,2.500,2.500
The Gambia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.541,6.950,6.000,4.700,5.200,5.000,5.000,5.000
Georgia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.372,1.952,5.045,5.000,4.000,4.000,4.000,4.000
Germany,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.223,0.173,0.162,1.155,1.500,1.640,1.780,1.920
Ghana,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,13.495,16.987,12.000,8.000,7.600,6.678,7.400,7.400
Greece,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-1.709,-2.606,1.462,0.600,7.000,1.249,1.401,1.425
Grenada,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-1.240,-0.628,0.261,2.233,2.378,2.161,1.989,1.898
Guatemala,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.387,2.947,2.750,3.300,4.000,4.000,4.000,4.000
Guinea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.548,8.968,9.428,8.000,6.500,5.000,5.000,5.000
Guinea-Bissau,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.094,-0.094,2.000,2.500,2.500,2.500,2.500,2.500
Guyana,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.887,1.155,1.036,3.463,3.590,4.023,3.901,3.630
Haiti,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.539,5.344,10.263,5.885,5.000,5.000,5.000,5.000
Honduras,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.917,5.820,4.699,5.199,5.400,5.400,5.400,5.400
Hong Kong SAR,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.252,4.843,2.900,3.000,3.100,3.200,3.400,3.500
Hungary,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.400,-0.900,2.000,2.400,3.000,3.000,3.000,3.000
Iceland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.140,0.827,3.600,4.800,4.000,3.250,2.500,2.500
India,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.246,5.254,5.400,5.620,5.111,5.224,4.763,5.085
Indonesia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.080,8.359,4.599,4.700,4.600,4.400,4.200,3.993
Islamic Republic of Iran,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,19.692,16.184,14.000,9.000,7.500,5.000,5.000,5.000
Iraq,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.132,1.587,3.000,3.000,3.000,3.000,3.000,3.000
Ireland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.775,0.184,0.228,0.809,1.509,1.609,1.795,1.956
Israel,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.816,-0.196,0.670,2.243,1.986,1.986,1.986,1.986
Italy,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.671,-0.083,1.869,0.813,1.000,1.120,1.240,1.340
Jamaica,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.473,3.956,6.100,6.800,7.100,6.500,6.000,6.000
Japan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.452,2.553,0.127,0.642,1.786,1.004,1.327,1.529
Jordan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.110,1.665,1.871,2.500,2.250,2.000,2.000,2.000
Kazakhstan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.800,7.430,9.000,8.000,7.000,7.000,6.000,6.000
Kenya,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.149,6.019,6.283,5.352,5.007,5.021,5.007,1.469
Kiribati,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.832,3.116,1.400,0.300,0.750,1.200,1.650,2.100
Korea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.143,0.834,1.274,2.500,3.449,3.000,3.000,3.000
Kosovo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.513,-0.445,--,1.484,1.746,1.813,2.002,2.202
Kuwait,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.656,2.941,3.300,3.300,3.500,3.500,3.500,3.600
Kyrgyz Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.970,10.475,10.067,7.781,6.321,5.472,5.472,5.472
Lao P.D.R.,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.649,5.000,5.500,10.128,2.300,2.600,2.900,3.100
Latvia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.408,0.273,1.847,1.688,2.439,2.645,1.905,1.730
Lebanon,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.120,-0.707,1.000,2.000,2.500,2.500,2.600,3.300
Lesotho,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.646,2.583,4.108,5.000,5.000,5.000,5.000,5.000
Liberia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.494,7.661,7.980,8.500,8.100,7.100,6.500,6.300
Libya,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.704,3.727,11.656,7.226,4.995,3.178,1.021,2.541
Lithuania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.525,-0.186,0.170,1.547,1.878,2.010,1.955,2.128
Luxembourg,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.550,-0.880,1.344,2.222,2.222,2.222,2.324,2.375
FYR Macedonia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.400,-0.409,0.800,1.700,1.800,2.000,2.000,2.000
Madagascar,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.258,6.039,8.090,7.190,5.511,5.382,5.236,5.162
Malawi,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,23.500,24.152,18.736,9.130,8.964,7.946,7.648,7.486
Malaysia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.223,2.663,2.400,3.800,3.000,3.000,3.000,3.000
Maldives,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.064,1.179,1.251,3.033,3.649,3.957,3.957,4.215
Mali,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.000,1.161,3.082,2.578,2.583,2.587,2.591,2.595
Malta,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.004,0.396,0.990,1.800,1.888,1.975,2.062,2.150
Marshall Islands,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.851,0.483,-0.585,0.976,2.537,2.375,2.281,2.281
Mauritania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.486,4.678,3.581,4.235,4.875,5.004,4.994,4.993
Mauritius,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.070,0.190,3.000,3.000,3.000,3.000,3.000,3.000
Mexico,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.974,4.081,2.616,3.023,3.009,2.995,2.995,2.995
Micronesia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.393,0.900,-1.004,1.862,2.037,2.075,1.981,2.032
Moldova,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.177,4.680,9.000,7.300,6.500,6.500,6.500,6.500
Mongolia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,11.189,10.683,7.104,6.793,6.726,6.559,6.455,6.500
Montenegro,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.282,-0.308,1.815,1.455,1.682,1.710,1.630,1.775
Morocco,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.376,1.572,1.600,2.000,2.000,2.000,2.000,2.000
Mozambique,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.960,1.100,5.500,5.600,5.600,5.600,5.600,5.600
Myanmar,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.281,7.448,13.320,10.200,8.200,7.200,6.700,6.500
Namibia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.894,4.634,5.250,5.500,5.750,5.750,5.750,5.750
Nepal,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.749,8.084,7.576,8.500,8.000,7.500,6.500,5.700
Netherlands,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.410,-0.060,1.172,1.364,1.505,1.700,1.873,1.940
New Zealand,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.625,0.758,0.384,1.812,2.014,2.014,2.014,2.014
Nicaragua,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.675,6.480,5.687,7.000,7.000,7.000,7.000,7.000
Niger,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.141,-0.627,2.565,1.545,1.541,2.059,1.941,1.596
Nigeria,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.938,7.945,10.500,9.500,8.000,7.500,7.000,7.000
Norway,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.039,2.073,2.300,2.300,2.300,2.500,2.500,2.500
Oman,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.304,1.011,0.408,1.975,2.924,2.892,2.815,2.786
Pakistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.853,8.225,3.158,6.000,4.123,4.325,4.665,4.833
Palau,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.703,3.800,1.800,2.000,2.000,2.000,2.000,2.000
Panama,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.737,1.013,3.000,2.000,2.000,2.000,2.000,2.000
Papua New Guinea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.893,6.300,6.000,5.000,5.000,5.000,5.000,5.000
Paraguay,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.747,4.214,3.800,4.500,4.500,4.500,4.500,4.500
Peru,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.860,3.224,3.301,2.508,2.303,2.000,2.000,2.000
Philippines,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.110,2.705,3.106,2.700,4.100,3.000,3.900,3.200
Poland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.700,-1.000,0.060,1.572,2.223,2.500,2.500,2.500
Portugal,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.172,-0.266,-0.012,3.447,-0.013,4.135,-0.615,0.139
Qatar,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.489,2.862,1.610,2.279,2.879,2.823,2.526,2.333
Romania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.569,0.828,-0.506,1.055,2.500,2.500,2.500,2.500
Russia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.470,11.350,13.500,8.500,6.000,4.000,4.000,4.000
Rwanda,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.645,2.114,3.500,5.000,5.000,5.000,5.000,5.000
Samoa,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-1.732,0.200,3.000,2.100,2.000,3.000,3.000,3.000
San Marino,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.300,1.100,0.400,0.900,1.100,1.200,1.300,1.400
São Tomé and Príncipe,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.134,6.426,5.200,4.000,3.000,3.000,3.000,3.000
Saudi Arabia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.967,2.446,2.145,2.326,2.852,2.893,2.878,2.882
Senegal,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.079,-0.778,3.023,1.373,1.307,1.340,1.340,1.340
Serbia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.195,1.752,2.500,4.100,4.000,4.000,4.000,4.000
Seychelles,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.419,0.524,4.916,3.790,2.491,3.283,2.861,3.125
Sierra Leone,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.527,9.842,12.000,10.250,9.500,8.500,8.000,7.500
Singapore,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.013,-0.040,0.686,2.571,1.372,2.366,1.349,1.804
Slovak Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.400,-0.122,0.525,1.571,1.683,1.920,2.000,2.000
Slovenia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.660,0.164,-0.200,1.900,1.900,2.000,2.000,2.000
Solomon Islands,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.468,4.186,4.385,3.800,4.500,4.700,4.800,5.000
South Africa,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.400,5.783,5.500,5.700,5.600,5.500,5.500,5.500
South Sudan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-8.787,9.880,25.000,35.000,15.000,-16.000,50.000,-49.000
Spain,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.253,-1.042,0.695,0.892,0.955,1.337,1.516,1.524
Sri Lanka,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.686,2.096,3.231,3.634,5.000,5.000,5.000,5.000
St. Kitts and Nevis,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.986,0.571,-2.240,1.738,1.689,1.689,1.689,1.689
St. Lucia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.740,3.669,0.533,3.742,2.564,1.530,1.832,1.302
St. Vincent and the Grenadines,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.000,0.093,0.457,1.599,2.042,1.505,1.909,2.016
Sudan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,41.903,25.668,15.500,10.000,8.000,5.700,5.300,5.100
Suriname,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.588,3.871,5.234,3.198,3.573,3.529,3.480,3.186
Swaziland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.400,6.188,6.051,5.437,5.200,5.200,5.200,5.200
Sweden,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.360,0.280,0.430,1.510,1.860,2.090,2.000,2.000
Switzerland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.103,-0.307,-1.238,0.300,0.500,1.000,1.000,1.000
Syria,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,,,,,,,
Taiwan Province of China,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.341,0.602,0.586,1.095,1.300,1.500,1.800,2.000
Tajikistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.707,7.360,11.694,6.507,6.444,6.000,6.000,6.000
Tanzania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.561,4.752,6.649,5.397,4.986,5.061,5.061,5.061
