Country,Subject Descriptor,Subject Notes,Units,2014,2015,2016,2017,2018,2019,2020,2021
Bahrain,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.502,0.732,2.262,1.422,1.9,1.7,2.4,2.4
Bangladesh,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.108,5.892,5.738,5.743,5.53,5.713,5.53,5.555
Barbados,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.388,-2.507,3.828,6.567,0.649,7.197,0.722,2.37
Belarus,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,16.22,11.97,10.576,4.59,5.642,4.73,6.532,4.941
Belgium,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.391,1.45,2.204,2.059,2.198,0.922,-0.167,1.423
Belize,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.173,-0.585,1.148,1.033,-0.108,1.2,0.8,2
Benin,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.761,2.285,-2.761,2.957,-0.133,0.274,-0.801,0.6
Bhutan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.1,4.8,3.6,4.9,2.5,2.7,3.444,3.521
Bolivia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.194,2.953,4.003,2.715,1.507,1.469,4.106,3.763
Bosnia and Herzegovina,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.435,-1.298,-0.534,0.716,1.582,0.752,-0.64,1.235
Botswana,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.75,3.1,2.986,3.184,3.539,2.2,2.116,2.581
Brazil,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.408,10.673,6.288,2.947,3.745,4.306,3.01,3.268
Brunei Darussalam,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.229,-0.95,-0.627,-0.46,-0.006,-0.083,0.903,0.971
Bulgaria,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-1.951,-0.896,-0.502,1.796,2.31,3.1,1,2.4
Burkina Faso,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.149,1.274,-1.635,2.074,0.336,-2.556,3.2,2.1
Burundi,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.745,7.132,9.498,10.499,-5.877,5.142,10.427,2.452
Cabo Verde,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.339,-0.525,-0.25,0.269,1.003,1.936,1.3,1.4
Cambodia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.04,2.842,3.881,2.231,1.632,2.666,0.873,2.784
Cameroon,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.586,1.482,0.292,0.786,1.975,2.402,2.4,2.1
Canada,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.974,1.273,1.414,1.833,2.054,2.062,0.22,1.59
Central African Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.847,10.66,-4.465,7.171,4.605,-2.803,3.469,2.522
Chad,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.705,2.194,-4.962,3.112,4.382,-1.679,2.294,2.942
Chile,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.699,4.43,2.728,2.264,2.123,2.976,2.5,3
China,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.5,1.6,2.1,1.8,1.9,4.5,0.953,2.983
Colombia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.7,6.81,5.755,4.097,3.157,3.796,3.198,3.042
Comoros,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.937,2.688,-1.417,1.42,0.927,5.086,-5.534,3.808
Democratic Republic of the Congo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.03,0.815,11.236,54.709,7.228,5.5,12,9
Republic of Congo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.477,4.094,-0.036,1.785,0.897,3.799,2.517,2.718
Costa Rica,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.124,-0.801,0.757,2.583,2.02,1.521,2,2.5
Côte d'Ivoire,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.854,1.415,-0.228,1.055,1.053,1.566,1.2,1.4
Croatia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.499,-0.601,0.202,1.207,0.895,1.379,1.126,1.225
Cyprus,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.883,-0.49,0.111,-0.352,1.069,0.778,0.8,1
Czech Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.101,0,2.01,2.365,2.021,3.208,2,2
Denmark,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0,0.301,0.3,0.797,0.791,0.784,0.7,1.2
Djibouti,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.431,-1.61,2.407,-0.843,1.972,3.257,3.54,2
Dominica,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.461,-0.654,-0.18,1.377,1.358,1.761,1.831,2
Dominican Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.582,2.344,1.695,4.204,1.171,3.656,3,4.04
Ecuador,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.667,3.38,1.12,-0.197,0.266,-0.065,0.136,2.263
Egypt,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.2,11.388,13.969,29.764,14.384,9.377,6.212,8.978
El Salvador,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.477,1.014,-0.931,2.035,0.438,-0.009,0.4,0.8
Equatorial Guinea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.575,1.603,2,-0.225,2.59,4.129,2.117,2.183
Eritrea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.342,50.831,-22.039,-18.163,-29.278,27.205,4,2
Estonia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.061,-0.171,2.353,3.76,3.319,1.795,1.5,2
Eswatini,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.169,4.91,8.682,4.706,5.251,1.974,3.876,5
Ethiopia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.114,9.377,6.152,16.504,10.581,19.515,10.24,8.02
Fiji,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.081,1.581,3.931,2.814,4.876,1.9,1.2,1.5
Finland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.552,-0.249,1.1,0.505,1.319,1.137,0.775,2.018
France,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.1,0.301,0.819,1.258,1.908,1.623,-0.698,1.321
Gabon,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.738,-1.151,4.071,1.057,6.253,1.021,3,3
The Gambia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.95,6.667,7.875,6.945,6.411,7.676,6.184,5.829
Georgia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.952,4.879,1.832,6.716,1.515,6.997,3.5,3.041
Germany,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.202,0.201,1.707,1.481,1.751,1.53,0.203,1.34
Ghana,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,16.987,17.692,15.362,11.821,9.425,7.896,9.933,8.2
Greece,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-2.535,0.392,0.29,0.967,0.632,1.05,-0.637,1.365
Grenada,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.628,1.114,0.923,0.531,1.406,0.855,0.284,1.259
Guatemala,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.947,3.066,4.232,5.677,2.313,3.4,1.571,3.093
Guinea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.968,7.324,8.701,9.546,9.942,9.122,8.1,8
Guinea-Bissau,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.094,2.441,0.871,-0.483,2.398,-0.095,1.1,1.5
Guyana,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.172,-1.814,1.454,1.51,1.637,2.061,1.937,3.908
Haiti,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.344,11.277,12.495,15.376,13.255,20.095,23,20
Honduras,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.82,2.357,3.315,4.728,4.224,4.084,2.4,4.2
Hong Kong SAR,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.916,2.995,2.411,1.481,2.408,2.865,2,2.5
Hungary,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.927,0.889,1.844,2.14,2.749,4.033,2.988,3.092
Iceland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.829,2.012,1.894,1.872,3.738,2.033,2.6,2.5
India,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.272,5.259,3.569,4.594,2.465,5.766,2.734,3.849
Indonesia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.363,3.359,3.021,3.608,3.157,2.586,3.092,3
Islamic Republic of Iran,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,16.223,8.352,11.827,8.31,54.141,26.431,42,25
Iraq,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.587,2.31,-1.548,0.2,-0.096,0.096,1,1
Ireland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.3,0.301,-0.2,0.501,0.798,0,1.492,1.8
Israel,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.196,-0.997,-0.202,0.4,0.797,0.601,-1.5,0.275
Italy,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0,0.1,0.497,0.989,1.175,0.484,0.24,0.655
Jamaica,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.36,3.659,1.722,5.248,2.413,6.243,4.9,5.4
Japan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.504,0.157,0.286,0.553,0.826,0.478,--,0.362
Jordan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.665,-1.575,0.843,3.24,3.649,0.575,1.363,1.016
Kazakhstan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.4,13.6,8.5,7.1,5.3,5.4,8.093,6.493
Kenya,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.019,8.007,6.35,4.496,5.711,5.82,4.5,5
Kiribati,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.116,0.633,0.748,2.499,-1.134,-1.167,1.512,1.851
Korea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.833,1.132,1.337,1.408,1.321,0.738,-0.3,0.9
Kosovo,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.441,-0.134,1.295,0.496,2.893,1.178,1.632,1.922
Kuwait,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.044,3.028,2.613,1.044,0.442,1.498,0.6,2.5
Kyrgyz Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.475,3.352,-0.503,3.656,0.486,3.056,11.985,7.014
Lao P.D.R.,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.399,0.897,2.487,0.148,1.482,6.287,6.3,3.5
Latvia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.274,0.404,2.105,2.16,2.549,2.137,0.496,2.446
Lebanon,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.707,-3.402,3.142,5.011,5.553,6.96,17.458,
Lesotho,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.012,7.481,4.443,4.835,5.238,4.3,3,4.2
Liberia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.661,8.039,12.518,13.894,28.525,20.251,15,12
Libya,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.138,16.9,24.013,28.047,-1.196,4.563,22.256,15.119
Lithuania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.189,-0.249,1.96,3.806,1.758,2.73,-0.254,1.67
Luxembourg,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.99,0.818,1.553,1.569,1.884,1.84,0.6,1.3
Macao SAR,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.594,3.733,1.444,2.041,2.944,2.561,2,2.3
Madagascar,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.026,7.563,5.952,10.598,6.943,3.975,6,5.9
Malawi,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,24.152,24.855,19.969,7.061,9.892,11.527,15.739,7.832
Malaysia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.663,2.683,1.742,3.51,0.165,0.991,0.106,2.792
Maldives,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.179,1.155,1.825,2.234,0.54,1.305,1.405,2.118
Mali,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.161,0.971,-0.787,1.084,0.953,-1.283,1.5,1.7
Malta,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.381,1.253,0.963,1.336,1.239,1.283,0.336,2.001
Marshall Islands,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.098,-2.236,-1.508,0.063,0.355,0.557,-0.871,2.245
Mauritania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.001,-2.83,2.77,1.236,3.154,2.702,5,4
Mauritius,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.239,1.281,2.325,4.271,1.76,0.879,8.5,5.643
Mexico,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.081,2.131,3.36,6.773,4.831,2.829,2.435,3
Micronesia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.679,-0.158,-0.556,0.126,1.49,1.756,1.951,2
Moldova,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.68,13.528,2.368,7.334,0.9,7.5,0.5,6
Mongolia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,10.426,1.015,1.307,6.349,8.209,5.172,6,7
Montenegro,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.303,1.42,1,1.881,1.652,1.052,0.355,1.205
Morocco,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.572,0.646,1.819,1.863,0.146,-0.304,0.3,1.3
Mozambique,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.927,10.554,23.666,5.648,3.524,3.503,6,5.501
Myanmar,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.598,13.591,3.877,3.403,8.588,9.511,5.431,6.107
Namibia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.634,3.696,7.298,5.167,5.15,2.588,2.432,3.163
Nauru,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.987,3.51,8.215,1.58,3.4,2.296,1.3,1.6
Nepal,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.084,7.576,10.439,2.711,4.58,6.021,7.498,6
Netherlands,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.14,0.452,0.76,1.27,1.881,2.817,0.825,1.254
New Zealand,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.722,0.102,1.331,1.616,1.889,1.854,1.002,1.508
Nicaragua,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.48,3.052,3.13,5.678,3.885,0,10.194,3.956
Niger,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.579,2.13,-2.156,1.747,1.618,-2.317,2.255,2
Nigeria,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,7.978,9.554,18.546,15.368,11.442,11.982,13.873,11.296
North Macedonia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.5,-0.35,-0.21,2.382,0.84,0.434,-0.4,1
Norway,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.07,2.333,3.469,1.628,3.487,1.366,2.4,2.2
Oman,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.011,0.065,1.109,1.597,0.881,0.134,1,3.4
Pakistan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,8.225,3.158,3.191,3.932,5.212,8,9.758,7.353
Palau,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.839,0.299,0.356,0.307,1.443,0.7,0.5,1.5
Panama,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.97,0.294,1.463,0.481,0.158,-0.064,-1,1
Papua New Guinea,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.654,6.327,6.612,4.7,4.8,3.369,5.245,6.157
Paraguay,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.214,3.105,3.922,4.515,3.2,2.81,3.008,3.308
Peru,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.224,4.398,3.235,1.365,2.192,1.9,1.575,2.003
Philippines,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.91,0.75,2.233,2.912,5.128,2.523,2.6,3
Poland,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-1,-0.5,0.8,2.1,1.1,3.4,2.149,2.543
Portugal,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.27,0.291,0.881,1.618,0.635,0.369,-0.242,1.574
Puerto Rico,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.07,-0.159,0.453,1.161,0.569,0.733,-1.549,0.641
Qatar,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,,,,,,,
Romania,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.828,-0.947,-0.534,3.32,3.261,4.047,1.388,1.937
Russia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,11.362,12.908,5.375,2.523,4.269,3.046,3.793,2.887
Rwanda,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,2.114,4.531,7.284,0.665,1.135,6.731,5,5
Samoa,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.186,0.37,2.251,1.022,5.782,-0.087,1.7,1.4
San Marino,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.494,0.232,0.833,1.046,1.764,0.951,0.305,1.47
São Tomé and Príncipe,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,6.426,3.959,5.123,7.69,9.045,7.724,8,6
Saudi Arabia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.915,1.263,1.152,-1.104,2.298,0.247,0.872,1.961
Senegal,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.808,0.959,2.859,-0.792,1.116,0.638,1.869,1.966
Serbia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.752,1.556,1.532,3.017,1.987,1.85,1.55,2
Seychelles,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.524,3.163,-0.215,3.48,3.382,1.692,4.811,3.45
Sierra Leone,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.618,8.38,17.412,15.326,14.247,13.892,17,13.5
Singapore,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.076,-0.639,0.163,0.375,0.465,0.761,-0.437,0.887
Slovak Republic,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.159,-0.449,0.271,2.059,1.958,3.217,0.396,1.791
Slovenia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.13,-0.468,0.51,1.762,1.438,1.841,0.199,1.782
Solomon Islands,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,4.186,3.522,-2.233,2.121,3.887,2.243,1.674,4.112
Somalia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.3,0.292,1.214,6.091,3.221,3.13,3,2.5
South Africa,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,5.325,5.281,6.724,4.717,4.92,3.745,0,4.334
South Sudan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,9.88,109.856,479.735,117.67,40.064,30.019,39.7,16.688
Spain,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-1.041,0.017,1.57,1.112,1.183,0.788,-0.988,1.394
Sri Lanka,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,1.351,4.571,4.463,7.149,2.766,4.83,4.5,4.8
St. Kitts and Nevis,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,-0.546,-2.396,0.028,0.756,-0.749,0.39,1.377,1.967
St. Lucia,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.669,-2.602,-2.835,1.98,2.17,0.74,0.685,2
St. Vincent and the Grenadines,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.093,-2.05,0.6,3.376,1.372,0.451,1.536,1.998
Sudan,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,25.668,12.582,30.474,25.151,72.935,57.011,96.14,94.043
Suriname,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,3.9,25.1,52.4,9.296,5.441,4.215,49.384,6.669
Sweden,"Inflation, end of period consumer prices", Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,0.31,0.854,1.425,1.778,2.221,1.716,0.375,1.511
