Country,Subject Descriptor,Subject Notes,Units,2009,2010,2011,2012,2013,2014,2015,2016
Germany,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.840,1.852,2.186,1.527,1.800,1.800,2.000,2.000
Ghana,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,15.973,8.579,9.037,8.499,8.002,7.502,7.002,6.502
Greece,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.998,5.093,1.410,0.500,0.700,1.000,0.970,1.200
Grenada,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-2.350,6.340,5.000,4.000,2.000,2.000,2.000,2.000
Guatemala,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-0.279,5.394,6.300,5.500,5.000,4.500,4.000,4.000
Guinea,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,7.899,20.803,17.100,12.348,8.084,4.907,3.660,3.660
Guinea-Bissau,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-6.357,5.703,1.843,2.000,2.000,2.000,2.000,2.000
Guyana,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.650,4.500,6.900,5.397,5.397,5.397,5.397,5.397
Haiti,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-4.657,4.651,9.100,6.500,6.000,6.000,5.000,6.000
Honduras,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,2.951,6.485,7.964,6.500,6.000,6.000,6.000,6.000
Hong Kong SAR,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.277,3.063,4.000,4.400,2.500,2.500,2.500,2.500
Hungary,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,5.600,4.200,3.900,3.200,3.000,3.000,3.000,3.000
Iceland,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,7.500,2.371,2.967,2.461,2.526,2.493,2.504,2.500
India,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,14.966,8.608,7.683,5.880,4.246,4.032,4.033,4.032
Indonesia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,2.784,6.955,7.268,5.540,4.500,4.000,3.071,2.955
Islamic Republic of Iran,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,10.400,20.000,15.000,11.000,10.000,8.000,7.000,7.000
Iraq,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-4.415,3.312,5.000,5.000,5.000,4.000,4.000,4.000
Ireland,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-2.581,-0.189,0.708,0.963,1.369,1.503,1.676,0.764
Israel,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.983,2.621,2.734,2.427,2.427,1.815,1.571,1.571
Italy,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.104,1.850,1.954,2.130,2.000,2.000,2.000,2.000
Jamaica,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,10.183,11.703,7.417,5.675,5.500,5.500,5.500,5.500
Japan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-1.678,0.000,0.061,0.343,0.300,0.681,0.903,1.034
Jordan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,2.679,6.107,5.672,3.561,3.303,2.839,2.582,2.429
Kazakhstan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,6.377,7.969,8.937,6.273,6.168,5.957,5.957,5.957
Kenya,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,5.337,4.509,6.679,5.500,5.000,5.000,5.000,5.000
Kiribati,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.074,-1.379,8.000,4.000,2.500,2.500,2.500,2.500
Korea,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,2.800,3.515,4.100,3.000,3.000,3.000,3.000,3.000
Kosovo,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.090,6.577,5.633,2.000,1.700,1.600,1.500,1.400
Kuwait,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.180,4.100,6.128,2.680,2.565,2.565,2.850,3.159
Kyrgyz Republic,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-0.025,18.932,12.592,7.995,7.532,7.135,3.318,8.777
Lao People's Democratic Republic,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.920,5.534,5.729,5.202,4.093,3.518,3.489,3.116
Latvia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-1.371,2.398,1.859,2.306,1.105,2.069,1.866,1.764
Lebanon,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.412,4.500,5.500,2.579,2.186,2.199,2.183,2.183
Lesotho,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.162,3.100,5.600,5.700,5.700,5.700,5.600,5.600
Liberia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,9.708,6.618,9.050,4.747,5.000,5.000,5.000,5.000
Libya,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,2.825,2.400,,,,,,
Lithuania,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.271,3.629,3.502,2.470,2.763,2.566,2.511,2.511
Luxembourg,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.797,2.776,3.560,1.736,1.632,1.832,1.993,2.102
Former Yugoslav Republic of Macedonia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-1.637,2.956,7.500,2.000,1.900,1.800,1.800,1.900
Madagascar,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,8.000,9.200,8.500,6.500,5.000,5.000,5.000,5.000
Malawi,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,7.580,6.270,6.971,6.809,6.380,6.196,5.482,5.267
Malaysia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.207,2.354,2.800,2.500,2.400,2.400,2.300,2.300
Maldives,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.000,5.000,8.000,3.500,3.000,3.000,3.000,3.000
Mali,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.674,1.944,5.044,3.065,3.074,3.490,3.682,3.740
Malta,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-0.432,4.041,2.017,2.587,2.400,2.400,2.500,2.500
Mauritania,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,5.000,6.300,7.461,6.889,6.191,5.666,5.386,0.000
Mauritius,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.465,6.121,5.800,4.391,4.404,4.418,4.418,4.418
Mexico,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.574,4.402,3.508,2.987,2.994,2.992,3.010,3.000
Moldova,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.441,8.100,7.500,5.000,5.000,5.000,5.000,5.000
Mongolia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.888,14.292,20.000,12.000,5.000,5.000,5.000,5.000
Montenegro,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,,,,,,,,
Morocco,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-1.574,2.164,2.900,2.900,2.900,2.900,2.900,2.900
Mozambique,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.217,16.618,8.417,5.577,5.575,5.580,5.579,5.600
Myanmar,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,7.115,7.414,8.500,8.001,8.001,8.001,8.001,8.001
Namibia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,6.989,3.088,5.700,5.500,5.200,5.200,4.500,4.500
Nepal,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,10.602,8.302,10.040,6.949,5.281,4.985,4.985,5.000
Netherlands,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.714,1.843,2.241,2.091,1.950,1.900,1.850,1.800
New Zealand,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.959,4.026,0.700,4.692,2.422,2.371,2.218,2.015
Nicaragua,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.930,9.200,8.600,7.300,7.300,7.000,7.000,7.000
Niger,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-0.616,2.666,3.513,2.000,2.000,2.000,2.000,2.000
Nigeria,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,13.935,11.742,10.500,8.500,8.500,8.500,8.500,8.500
Norway,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,2.010,2.758,2.000,2.400,2.500,2.500,2.500,2.500
Oman,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.394,3.380,3.252,2.985,5.000,5.000,5.000,5.000
Pakistan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,13.139,12.690,16.000,12.000,7.000,6.000,6.000,6.000
Panama,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.913,4.907,4.410,3.300,3.000,3.000,2.700,2.500
Papua New Guinea,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,5.677,7.500,9.000,7.000,6.500,5.000,6.500,7.000
Paraguay,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.860,7.215,10.700,7.500,6.000,5.000,4.000,4.000
Peru,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.247,2.081,3.500,3.007,1.998,1.998,2.000,2.000
Philippines,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.300,2.997,5.140,4.187,4.000,4.000,4.000,4.000
Poland,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.500,3.100,3.789,2.747,2.500,2.500,2.500,2.500
Portugal,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-0.139,2.446,1.361,2.089,1.300,1.550,1.688,1.858
Qatar,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-4.865,0.402,4.232,4.095,3.997,4.000,4.000,4.000
Romania,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.764,8.000,3.991,2.995,3.000,3.000,3.000,3.000
Russia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,8.800,8.800,8.500,7.500,6.800,6.300,6.000,6.000
Rwanda,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,5.737,0.227,6.000,5.000,5.000,5.000,5.000,5.000
Samoa,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,9.800,-0.600,6.000,4.000,4.000,4.000,4.000,4.000
São Tomé and Príncipe,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,16.086,12.890,8.500,5.000,4.000,3.000,3.000,3.000
Saudi Arabia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.246,5.431,6.600,4.500,4.100,4.000,4.000,4.000
Senegal,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-3.361,4.290,2.742,2.294,2.067,2.069,2.070,2.742
Serbia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,6.578,10.290,5.983,4.002,4.000,4.000,4.000,4.000
Seychelles,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-2.470,0.387,5.531,3.453,2.631,2.631,2.631,2.631
Sierra Leone,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,10.779,18.397,13.097,8.000,7.500,7.000,5.500,5.400
Singapore,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-0.760,3.967,2.762,3.142,1.758,2.352,1.976,0.162
Slovak Republic,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.080,1.340,3.375,2.918,2.805,2.800,2.800,2.800
Slovenia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.791,1.857,3.000,2.700,2.200,2.200,2.300,2.300
Solomon Islands,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.757,0.760,6.100,4.340,4.428,4.444,4.461,4.596
South Africa,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,6.329,3.500,5.900,5.600,5.400,5.200,4.500,4.500
Spain,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.893,2.861,2.062,1.360,1.422,1.617,1.808,1.836
Sri Lanka,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.811,6.932,6.538,5.800,5.500,5.500,5.500,5.500
St. Kitts and Nevis,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.969,2.200,3.817,2.910,2.500,2.500,2.500,2.500
St. Lucia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.049,-0.585,5.211,1.877,2.264,2.082,2.307,2.432
St. Vincent and the Grenadines,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-1.620,2.050,5.882,1.914,2.467,2.467,2.467,2.467
Sudan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,11.463,15.352,8.000,6.000,6.000,6.000,6.000,6.000
Suriname,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.332,10.341,19.912,7.538,3.970,3.970,3.970,3.970
Swaziland,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,4.493,4.500,7.304,5.398,5.200,5.200,4.500,4.500
Sweden,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,2.795,2.101,1.667,2.000,2.000,2.000,2.000,2.000
Switzerland,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.283,0.688,0.900,1.000,1.000,1.000,1.000,1.000
Syrian Arab Republic,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.722,6.321,6.000,5.000,5.000,5.000,5.000,5.000
Taiwan Province of China,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-6.161,7.386,2.345,2.000,2.000,2.000,2.000,2.000
Tajikistan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,5.005,9.804,12.557,9.815,7.552,4.991,4.989,5.012
Tanzania,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,10.681,7.229,7.520,5.546,4.987,5.042,4.953,4.953
Thailand,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.526,3.046,5.104,2.422,2.081,2.362,2.737,3.147
Democratic Republic of Timor-Leste,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.095,7.990,6.000,6.000,6.000,6.000,6.000,5.000
Togo,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-2.431,6.950,6.939,-2.082,2.300,1.842,2.168,1.907
Tonga,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.937,6.566,5.828,3.860,6.000,6.000,6.000,6.000
Trinidad and Tobago,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.339,13.405,9.500,5.500,5.000,5.000,5.000,5.000
Tunisia,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,3.979,4.147,4.000,3.300,3.100,3.000,3.000,3.000
Turkey,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,6.526,6.401,7.031,5.446,5.177,4.656,4.663,4.741
Turkmenistan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,0.100,4.771,7.500,7.000,5.500,6.000,6.000,6.000
Tuvalu,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,-4.025,-1.751,2.395,1.644,1.968,2.168,2.168,2.168
Uganda,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,12.300,4.200,12.000,10.000,6.500,5.500,5.000,5.000
Ukraine,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,12.334,9.096,10.248,7.674,5.879,5.037,5.037,5.037
United Arab Emirates,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.226,2.700,3.710,2.740,2.343,2.174,2.177,2.179
United Kingdom,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,2.095,3.390,3.854,1.949,2.000,2.000,2.000,2.000
United States,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,1.922,1.366,2.134,1.358,1.515,1.765,1.925,2.011
Uruguay,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,5.909,6.933,6.789,6.517,5.956,5.956,5.956,5.956
Uzbekistan,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,10.604,12.054,12.395,11.000,11.000,11.000,11.000,11.000
Vanuatu,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,2.362,3.414,4.020,3.464,3.079,2.980,2.980,2.980
Venezuela,"Inflation, end of period consumer prices","Data for inflation are end of the period, not annual average data.",Percent change,25.057,27.184,32.400,30.100,27.800,25.500,23.200,20.900
